Date,Market Cap (USD),Number of Coins
7/9/2019,31331089.39,222295208.2
7/10/2019,27712943.26,222295208.2
7/11/2019,23297653.84,222295208.2
7/12/2019,33209137.9,222295208.2
7/13/2019,29980961.47,222295208.2
7/14/2019,27641101.34,222295208.2
7/15/2019,28867894.86,222295208.2
7/16/2019,25661249.28,222295208.2
7/17/2019,25302296.25,222295208.2
7/18/2019,26438781.05,222295208.2
7/19/2019,28036706.19,222295208.2
7/20/2019,28196593.46,222295208.2
7/21/2019,28727790.63,222295208.2
7/22/2019,31422689.01,222295208.2
7/23/2019,28437259.02,222295208.2
7/24/2019,27864782.59,222295208.2
7/25/2019,27980969.89,222295208.2
7/26/2019,28706164.59,222295208.2
7/27/2019,26641525,222295208.2
7/28/2019,27185475.33,222295208.2
7/29/2019,27803849.87,222295208.2
7/30/2019,26925601.71,222295208.2
7/31/2019,26090722.93,222295208.2
8/1/2019,25254579.64,222295208.2
8/2/2019,25236824.9,222295208.2
8/3/2019,25607086.37,222295208.2
8/4/2019,24568100.86,222295208.2
8/5/2019,23212392.17,222295208.2
8/6/2019,24475541.26,222295208.2
8/7/2019,21894113.91,222295208.2
8/8/2019,21958614.07,222295208.2
8/9/2019,21181417.5,222295208.2
8/10/2019,21026233.98,222295208.2
8/11/2019,21558797.59,222295208.2
8/12/2019,21767380.89,222295208.2
8/13/2019,20851652.53,222295208.2
8/14/2019,18702325.21,222295208.2
8/15/2019,18331494.4,222295208.2
8/16/2019,17965294.27,222295208.2
8/17/2019,17882153.51,222295208.2
8/18/2019,18342861.74,222295208.2
8/19/2019,18803287.3,222295208.2
8/20/2019,18857746.83,222295208.2
8/21/2019,20621210.37,222295208.2
8/22/2019,19996328.78,222295208.2
8/23/2019,20311765.4,222295208.2
8/24/2019,19731120.05,222295208.2
8/25/2019,19304720.15,222295208.2
8/26/2019,19900802.77,222295208.2
8/27/2019,19991715.31,222295208.2
8/28/2019,18523162.09,222295208.2
8/29/2019,18124337.24,222295208.2
8/30/2019,17991077.21,222295208.2
8/31/2019,18024505.27,222295208.2
9/1/2019,18211747.34,222295208.2
9/2/2019,18071710.25,222295208.2
9/3/2019,18236342.51,222295208.2
9/4/2019,18113348.63,222295208.2
9/5/2019,18131842.66,222295208.2
9/6/2019,17247326.38,222295208.2
9/7/2019,18050302.59,222295208.2
9/8/2019,18003798.26,222295208.2
9/9/2019,17799998.07,222295208.2
9/10/2019,17303594.88,222295208.2
9/11/2019,16642633.56,222295208.2
9/12/2019,16524755.32,222295208.2
9/13/2019,15874171.68,222295208.2
9/14/2019,15874981.01,222295208.2
9/15/2019,15835299.1,222295208.2
9/16/2019,15427318.85,222295208.2
9/17/2019,15490246.75,222295208.2
9/18/2019,16006946.01,222295208.2
9/19/2019,15539912.08,222295208.2
9/20/2019,15664462.32,222295208.2
9/21/2019,15572607.16,222295208.2
9/22/2019,15441766.29,222295208.2
9/23/2019,14895253.6,222295208.2
9/24/2019,12268294.43,222295208.2
9/25/2019,11766636.26,222295208.2
9/26/2019,11247022.16,222295208.2
9/27/2019,11533457.3,222295208.2
9/28/2019,12348842.1,222295208.2
9/29/2019,11853393.66,222295208.2
9/30/2019,12148321.24,222295208.2
10/1/2019,12873179.55,222295208.2
10/2/2019,13773392.07,222295208.2
10/3/2019,13663008.38,222295208.2
10/4/2019,13341247.73,222295208.2
10/5/2019,13739659.78,222295208.2
10/6/2019,13161679.67,222295208.2
10/7/2019,13909330.89,222295208.2
10/8/2019,13486281.78,222295208.2
10/9/2019,13150955.01,222295208.2
10/10/2019,12111037.17,222295208.2
10/11/2019,11902832.55,222295208.2
10/12/2019,12214791.78,222295208.2
10/13/2019,11739602.02,222295208.2
10/14/2019,12504537.4,222295208.2
10/15/2019,11460078.45,222295208.2
10/16/2019,10732846.36,222295208.2
10/17/2019,10832699.02,222295208.2
10/18/2019,10494978.94,222295208.2
10/19/2019,10656876.24,222295208.2
10/20/2019,10949890.37,222295208.2
10/21/2019,11042134.76,222295208.2
10/22/2019,10715931.1,222295208.2
10/23/2019,9341776.788,222295208.2
10/24/2019,9479092.008,222295208.2
10/25/2019,9787985.553,222295208.2
10/26/2019,9690791.707,222295208.2
10/27/2019,9946987.605,222295208.2
10/28/2019,10060569.32,222295208.2
10/29/2019,10195412.08,222295208.2
10/30/2019,9748976.824,222295208.2
10/31/2019,9960848.369,222295208.2
11/1/2019,10105975.08,222295208.2
11/2/2019,10125321.15,222295208.2
11/3/2019,10205943.96,222295208.2
11/4/2019,9909542.147,222295208.2
