date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,generatedcoins,fees,activeaddresses,mediantxvalue_usd,medianfee,averagedifficulty,paymentcount,blocksize,blockcount
8/30/18,457868590.5,457868590.5,592847,29454389491,289.75,1513100000,20488.40625,441.3912495,276280,0.028975,0.00019855,3.43229E+15,257030,139877930,5910
8/31/18,483698474.2,483698474.2,577258,28888802060,284.12,1411910000,20430.9375,447.8920557,280262,0.198884,0.000217931,3.46588E+15,260138,131668077,5953
9/1/18,352309286.1,352309286.1,656254,28831229501,283.5,1546630000,20385.9375,360.5635231,310362,0,0.000168,3.42722E+15,279066,139635900,5880
9/2/18,296492996.9,296492996.9,620267,30052573630,295.45,1321050000,20499.9375,332.101884,318097,0,0.000143034,3.38592E+15,261168,138990835,6027
9/3/18,572187474.1,572187474.1,631429,30030903467,295.18,1394490000,20327.53125,372.2637422,320341,0.044277,0.000147,3.40654E+15,287623,147202668,5887
9/4/18,1213582834,1213582834,589521,29439042346,289.3,1554870000,20544.28125,459.9784573,299259,0.317653714,0.000201777,3.39475E+15,267488,137784899,5968
9/5/18,808425859.6,808425859.6,626957,29113952769,286.05,2390390000,20329.5,362.3802098,306686,0.429075,0.000175335,3.43548E+15,296217,151363404,5956
9/6/18,801291059.6,801291059.6,588959,23581321841,231.65,2097310000,20565.75,511.1588385,293094,1.8532,0.000251175,3.39979E+15,300386,141998572,6048
9/7/18,651424458.9,651424458.9,582184,23370975931,229.53,1678260000,20218.3125,506.5995081,296253,0.15493275,0.000261105,3.39966E+15,260736,148491755,5913
9/8/18,525261272.9,525261272.9,543337,22192044629,217.91,1517200000,20289.75,404.4954836,277064,0,0.000259548,3.37592E+15,225257,149634966,5936
9/9/18,474110238.5,474110238.5,565631,20207427644,198.38,1585980000,20266.875,433.0789371,279792,0,0.000269216,3.20959E+15,232806,130475678,5899
9/10/18,535396807.8,535396807.8,561611,20156971637,197.85,1502960000,20436.75,448.3095812,273425,0.284944776,0.000252,3.22098E+15,260489,141297601,6007
9/11/18,560128641.2,560128641.2,557317,20194273183,198.18,1568900000,20245.125,512.2545276,250195,0.1337715,0.000293372,3.19734E+15,248044,133946969,6002
9/12/18,789882495,789882495,570673,18898335892,185.42,1874850000,20403.1875,519.5831464,250192,0.10708005,0.000320382,3.13309E+15,258961,145832808,6043
9/13/18,494883932.4,494883932.4,555753,18724996952,183.68,2330720000,20422.78125,535.6552614,266721,0.36736,0.000347859,3.04996E+15,264723,144342373,6004
9/14/18,513766825.1,513766825.1,514394,21684171660,212.67,2232190000,20431.96875,392.4331379,241300,0.319005,0.00027713,3.14274E+15,242080,159592770,6066
9/15/18,329441332.8,329441332.8,479695,21397334937,209.81,1670490000,20437.03125,385.3834832,210965,0.0755316,0.000280112,3.14668E+15,210294,156163251,6051
9/16/18,296969134.6,296969134.6,458432,22726174343,222.8,1502260000,20509.125,370.1968075,209730,0.097751094,0.000251175,3.12949E+15,203708,166179667,6113
9/17/18,476426238,476426238,553720,22605798651,221.58,2019910000,20476.3125,442.1436325,254632,0.058694548,0.000286616,3.14009E+15,241181,157588581,6080
9/18/18,390605392.7,390605392.7,500513,20112274008,197.09,1800640000,20181.65625,543.0786263,225908,0.19709,0.000317298,3.17889E+15,224322,156194415,5967
9/19/18,376565610.6,376565610.6,507255,21379291461,209.47,1733330000,20548.875,698.459808,217447,0.83788,0.000432112,3.17066E+15,240308,122608861,6123
9/20/18,442538208.1,442538208.1,498146,21467483356,210.29,1782070000,20424.28125,494.7573116,234016,1.038201779,0.0003747,3.17654E+15,239757,145802634,6014
9/21/18,758719577.7,758719577.7,544686,22999618130,225.25,2836200000,20719.40625,680.1526918,246239,2.748596231,0.00042,3.11211E+15,268053,159668470,6084
9/22/18,419300415.5,419300415.5,470309,25259772083,247.34,1921820000,20321.53125,419.3769929,217764,0.74202,0.000296635,3.27809E+15,220613,151077283,6038
9/23/18,371972454.8,371972454.8,468627,24616171928,240.99,1693470000,20322.28125,370.2980719,215113,0.338634044,0.000252009,3.24898E+15,211285,156625559,6080
9/24/18,507146651.2,507146651.2,480337,25014414743,244.84,1748740000,20342.25,679.3868126,217868,1.46904,0.00035076,3.26468E+15,219279,174276721,6075
9/25/18,470179865.4,470179865.4,519108,23332847269,228.33,2120360000,20418,514.7491823,230533,0.68499,0.00037624,3.22256E+15,235617,172456307,6113
9/26/18,464186444.4,464186444.4,493507,22347341093,218.65,1756100000,20603.15625,535.1262979,215166,0.65595,0.000417428,3.28367E+15,227359,181786029,6112
9/27/18,401033251.6,401033251.6,504047,22024367121,215.44,2030320000,20514.375,569.9970431,235020,1.50808,0.00042,3.27677E+15,237501,179252393,6081
9/28/18,420196918.7,420196918.7,500407,23419168599,229.04,2018120000,20415,620.865649,237296,1.60328,0.000442071,3.28565E+15,240680,171156020,6098
9/29/18,340227909.2,340227909.2,434315,22674457625,221.71,2208720000,20239.6875,662.1583292,201919,1.556595092,0.000483,3.26576E+15,203006,124506705,6095
9/30/18,333341252.9,333341252.9,479351,23662327450,231.33,1765560000,20511.09375,522.1374114,231316,0.92532,0.000403608,3.26016E+15,225678,145793056,6114
10/1/18,327751852.1,327751852.1,476308,23860383795,233.22,1597500000,20302.40625,611.8068788,222642,1.39932,0.000451625,3.24065E+15,220008,149896751,6095
10/2/18,280176614.9,280176614.9,490262,23648538352,231.1,1542080000,20514.1875,646.2650811,219856,0.27732,0.000475726,3.21193E+15,214714,148979852,6180
10/3/18,402749402.2,402749402.2,559006,23172999410,226.41,1683930000,20293.21875,444.7257819,259693,0,0.000273,3.22609E+15,230837,130142896,6075
10/4/18,385579576.3,385579576.3,559181,22567386601,220.45,1479500000,20371.875,441.2275467,269797,0.042702047,0.000268568,3.26175E+15,245847,139236168,6146
10/5/18,377926713.3,377926713.3,595361,22758489564,222.27,1547330000,20177.0625,429.8314017,285832,0,0.000230866,3.277E+15,251591,127159907,6099
10/6/18,267974966.7,267974966.7,596865,23303676389,227.55,1505070000,20491.96875,290.7691987,284750,0.00236652,0.000103422,3.25261E+15,265479,109566965,6222
10/7/18,240328224.6,240328224.6,497767,23092114682,225.44,1470480000,20521.3125,314.1878292,231585,0.0135264,0.000176312,3.27529E+15,215643,96121905,6241
10/8/18,401060422.9,401060422.9,542842,23206947922,226.51,1470740000,20424.9375,431.4967026,251483,0.020122967,0.000295662,3.3116E+15,236715,105264175,6179
10/9/18,361060110.3,361060110.3,537028,23539170426,229.71,1405130000,20352.9375,387.4958371,255081,0,0.000225447,3.28936E+15,216626,112188265,6149
10/10/18,387897205.9,387897205.9,516772,23329324042,227.62,1384040000,20361.75,447.9409647,246000,0.136572,0.000315,3.29491E+15,226089,104033046,6168
10/11/18,771323755.7,771323755.7,570525,23127920091,225.61,2167620000,20485.3125,471.9269088,260509,0.028111006,0.000303096,3.2197E+15,243204,111592995,6143
10/12/18,431836681.6,431836681.6,562140,19348849609,188.71,1487900000,20384.0625,617.706521,255526,0,0.000315,3.23721E+15,223000,124643546,6170
10/13/18,256211213.7,256211213.7,541797,20137639443,196.36,1167610000,20437.125,341.1145822,252755,0,0.000167286,3.19643E+15,217205,106962595,6176
10/14/18,253480218.7,253480218.7,511719,20482607952,199.69,1169260000,20461.3125,295.7844661,237994,0,0.000164697,3.22078E+15,203419,94228890,6182
10/15/18,751102108.6,751102108.6,562011,20034100883,195.27,2865830000,20317.125,409.7144918,268107,0.097635,0.000311333,3.21546E+15,248781,107153415,6095
10/16/18,538804885.1,538804885.1,575450,21511256921,209.63,1532280000,20380.96875,351.7551678,276792,0.036259701,0.00021,3.2056E+15,250671,107881069,6114
10/17/18,444476564.5,444476564.5,580354,21576398640,210.22,1444130000,20397.28125,382.899377,283208,0.013189413,0.000227429,3.18985E+15,249995,108888589,6130
10/18/18,535929679.7,535929679.7,565791,21291103000,207.4,1365860000,20439.46875,362.9863773,269712,0,0.000217094,3.23758E+15,245004,109136645,6142
10/19/18,399438530.4,399438530.4,601119,20869716153,203.26,1264480000,20293.59375,414.5677448,264053,0,0.000285747,3.21361E+15,234777,112470618,6065
10/20/18,318550821.4,318550821.4,534080,20899859118,203.51,1238780000,20449.96875,365.6828936,255541,0.010796206,0.000259861,3.15721E+15,231475,97001285,6158
10/21/18,432292940.5,432292940.5,508014,21097310359,205.39,1190300000,20354.71875,331.5280219,244529,0,0.000230979,3.12831E+15,207553,98694145,6124
10/22/18,364251709.1,364251709.1,577314,21079072981,205.17,1328980000,20250.65625,399.5440083,284591,0,0.000223752,3.11462E+15,245202,118695553,6065
10/23/18,381216806.1,381216806.1,556231,20964299914,204.02,1237490000,20575.875,407.2414001,271428,0.040967216,0.000274495,3.09987E+15,244347,108661000,6168
10/24/18,381403280,381403280,532709,20980381281,204.13,1102220000,20383.03125,470.9444351,273467,0.695446295,0.000360018,3.14733E+15,253199,126564501,6124
10/25/18,500350522.2,500350522.2,537236,20957477041,203.87,1102900000,20246.625,543.0080394,260626,0.19043303,0.00037774,3.12225E+15,247801,133964757,6123
10/26/18,392403956.6,392403956.6,551218,20804340300,202.34,1161310000,20499.84375,480.7497307,269456,0.242977945,0.000335603,3.06479E+15,252383,123138046,6122
10/27/18,227076225.4,227076225.4,499165,20913439417,203.36,1084810000,20245.03125,352.7770781,245068,0,0.000243945,3.12776E+15,211461,92805166,6100
10/28/18,227953011.5,227953011.5,509862,21035449637,204.51,1139140000,20309.0625,332.8198702,247334,0.040457191,0.0002205,3.09652E+15,221942,95577302,6137
10/29/18,448950133,448950133,614695,21107610088,205.17,1517230000,20396.0625,427.2276644,293855,0.037664432,0.000293964,3.05184E+15,271592,120260852,6111
10/30/18,357633030.5,357633030.5,608397,20291536653,197.2,1363500000,20171.25,422.8317184,302837,0,0.000293391,3.09949E+15,262228,115319381,6043
10/31/18,405403939.5,405403939.5,585707,20342416908,197.65,1442380000,20505.09375,423.3915605,295977,0.025265896,0.000273,3.10843E+15,261009,110007579,6157
11/1/18,350464571.8,350464571.8,589096,20335192702,197.54,1336700000,20239.21875,406.7283298,274529,0,0.000268682,3.0616E+15,253689,109763750,6069
11/2/18,415559851,415559851,548534,20487739444,198.98,1451870000,20139.65625,443.7313852,239952,0,0.00036155,3.0045E+15,235002,104183397,6069
11/3/18,241845630.8,241845630.8,505015,20672077802,200.74,1307150000,20180.34375,396.9843326,231301,0,0.000309366,3.00083E+15,218620,96680956,6119
11/4/18,337065815.6,337065815.6,510848,20616428718,200.16,1749300000,20283.09375,353.364413,238197,0,0.000315,3.0335E+15,214515,97059819,6109
11/5/18,532161225,532161225,582354,21335981889,207.1,1613510000,20394.09375,503.1924269,264179,0.10355,0.00042,2.98939E+15,257958,106688788,6075
11/6/18,443247773.4,443247773.4,597166,21522997616,209.47,1856940000,20251.78125,508.6021176,253402,0,0.00042,3.01343E+15,253421,114570828,6064
11/7/18,516493714,516493714,564602,22560768202,218.9,1927830000,20481.46875,467.8168061,239803,0,0.00037308,3.00274E+15,243378,109335876,6144
11/8/18,433972587.4,433972587.4,555392,22403150216,217.33,1769080000,20233.40625,547.5882472,234636,0,0.000381975,3.06221E+15,238874,111487489,6066
11/9/18,386194793.1,386194793.1,547848,21857291427,211.99,1554750000,20247.28125,411.3881521,259703,0.21199,0.000331065,3.00314E+15,251731,106404819,6091
11/10/18,252190500.8,252190500.8,489120,21653195233,209.97,1377760000,20416.125,298.407836,240779,0.01994715,0.000206947,2.9993E+15,214599,100102037,6113
11/11/18,259987697.7,259987697.7,527799,21916049105,212.48,1501600000,20310.09375,276.6102967,265502,0,0.000159763,3.0824E+15,230079,104633209,6121
11/12/18,425029655.3,425029655.3,571162,21820085620,211.51,1452380000,20310.28125,443.3535503,262679,0.0232661,0.000247695,3.00785E+15,252931,113664810,6171
11/13/18,402728561.6,402728561.6,553590,21683828109,210.15,1610260000,20272.3125,477.6172459,250432,0.0231165,0.0002607,3.03252E+15,243153,107890716,6095
11/14/18,699575384.3,699575384.3,582181,21314525337,206.53,2595330000,20119.125,578.0498418,259729,0.244302272,0.000361968,3.0628E+15,266983,114327476,6071
11/15/18,662622877.4,662622877.4,563051,18776172150,181.9,2638410000,20007.1875,628.5643454,250765,0.58106136,0.00042,3.06979E+15,260726,107165038,6073
11/16/18,461254602.2,461254602.2,552107,18673610380,180.87,2015330000,20278.875,543.543242,241015,0,0.000334467,3.08901E+15,239878,105713694,6182
11/17/18,267010320.9,267010320.9,505581,18108662988,175.36,1832800000,20020.40625,408.4340858,221405,0,0.000252,3.01397E+15,214800,94753394,6112
11/18/18,371614854,371614854,484801,17989922626,174.18,1810920000,20209.21875,459.6931282,216844,0,0.000256473,2.99179E+15,203222,90417923,6159
11/19/18,990012964.8,990012964.8,622942,18303000200,177.18,2745160000,19913.53125,632.8356542,292341,1.082525151,0.000342045,2.99631E+15,299988,113991351,5999
11/20/18,1015683929,1015683929,625752,15375705041,148.81,3134410000,20015.625,650.5701754,266499,0.1473219,0.000411708,2.92533E+15,284536,119089570,6028
11/21/18,565494326.2,565494326.2,579531,13552816225,131.14,2685930000,20226.9375,526.8918096,235547,0,0.000315,2.7897E+15,245982,110156495,6136
11/22/18,396366784.6,396366784.6,568895,14140966602,136.81,1792150000,19936.03125,501.9706126,230274,0,0.000296856,2.75673E+15,234537,107865091,6063
11/23/18,453021654.7,453021654.7,559992,13069568659,126.42,1998010000,20121.375,527.5046085,230963,0,0.00031539,2.76459E+15,239484,108058211,6119
11/24/18,327922583.1,327922583.1,497091,12750345333,123.3,1800960000,20006.25,460.6956845,205018,0,0.000263475,2.75705E+15,207012,95569180,6119
11/25/18,522925438.7,522925438.7,529038,11700527896,113.13,2466750000,20018.71875,529.5330937,223132,0.0610902,0.000356282,2.70701E+15,235352,101613651,6154
11/26/18,457056386.2,457056386.2,557388,12035412540,116.34,2139490000,20047.03125,520.8428368,235606,0.0069804,0.000318858,2.69469E+15,237836,104756173,6071
11/27/18,364547043.5,364547043.5,565825,11164939660,107.91,2320010000,19749.375,484.2971161,224851,0,0.00027589,2.51627E+15,238447,107362807,5995
11/28/18,427791716.9,427791716.9,622580,11403855940,110.2,2673470000,19893.28125,644.5610578,249354,0,0.000345852,2.39979E+15,260278,119897986,6026
11/29/18,493395810,493395810,555591,12702455113,122.72,2196099151,20100,736.8574209,221154,0,0.00042,2.41908E+15,235499,109042091,6121
11/30/18,2074488777,2074488777,599039,12188176999,117.73,2020748396,19921.78125,889.6326785,236867,0.11773,0.00059602,2.42563E+15,239961,112708956,6046
12/1/18,1776947338,1776947338,525757,11741562095,113.4,2131475768,19763.0625,585.9184021,216396,0,0.000381487,2.51271E+15,213308,98505306,6057
12/2/18,186059895.6,186059895.6,492410,12248470105,118.27,1856199149,19630.21875,514.3892108,208557,0,0.00034245,2.42544E+15,208283,92625715,6061
12/3/18,305036945.4,305036945.4,548100,12054578438,116.38,1772756193,19598.25,599.6450653,223147,0.0320045,0.000378,2.42179E+15,233592,108728366,6033
12/4/18,278003039.9,278003039.9,565202,11272530047,108.8,1748116495,19660.5,608.9956876,217978,0,0.00037244,2.46682E+15,228994,108534206,6039
12/5/18,363016280.4,363016280.4,595937,11433330128,110.34,1990157607,19708.3125,651.568036,235787,0,0.000402831,2.3991E+15,240534,114099860,6017
12/6/18,470904577.8,470904577.8,590923,10618376543,102.45,2310716932,19742.25,504.2197682,232182,0,0.0003947,2.44351E+15,245179,116060115,6056
12/7/18,545702024.8,545702024.8,572417,9501162088,91.65,2554304530,19490.8125,491.7059467,246292,0.09165,0.00037281,2.36051E+15,263944,109905493,5972
12/8/18,295828404.4,295828404.4,552651,9684930376,93.41,1855759401,19539.75,351.1176294,259984,0.046705,0.00021621,2.30916E+15,255773,104327823,6023
12/9/18,245704186.9,245704186.9,507555,9544931805,92.04,1875567180,19577.25,340.6541963,229164,0.018408,0.000207776,2.28904E+15,226918,102889275,6097
12/10/18,262848224.3,262848224.3,555379,9852082580,94.99,1756437577,20028.09375,403.8920435,254918,0.02859199,0.000246594,2.3596E+15,253921,112379796,6176
12/11/18,265229402.9,265229402.9,536006,9500126267,91.58,1707497898,19359.5625,384.9648081,221499,0,0.000265573,2.35054E+15,220885,106055929,5984
12/12/18,239835014.7,239835014.7,533920,9194589923,88.61,1533050103,19606.3125,368.9459198,222635,0,0.000262065,2.2581E+15,220429,101319325,6076
12/13/18,295859061.2,295859061.2,565689,9408681540,90.66,1754475622,19764.375,437.2470373,224604,0,0.00036562,2.21904E+15,231766,107558969,6097
12/14/18,267778879.9,267778879.9,567306,8992020919,86.63,1651491877,19412.71875,588.2778597,225716,0,0.00030945,2.21654E+15,239190,112312451,6014
12/15/18,169586257.5,169586257.5,551916,8750026777,84.28,1496176898,19813.78125,338.956378,232085,0,0.00024526,2.2223E+15,237481,102710251,6115
12/16/18,163741267.5,163741267.5,516697,8771532146,84.47,1565817037,19526.25,308.8249106,235004,0.019111312,0.000175967,2.22262E+15,235766,95892838,6039
12/17/18,335183148.1,335183148.1,570051,8867795161,85.38,2101453024,19065.5625,392.5739418,236332,0,0.000276196,2.24142E+15,240809,111274382,5891
12/18/18,367292721.4,367292721.4,556320,9880016405,95.11,2277514076,18868.59375,662.0927348,223394,0,0.00033075,2.21995E+15,234419,115295662,5861
12/19/18,518636856.6,518636856.6,597824,10564013309,101.68,2456482115,18796.125,449.8792085,245096,0,0.000333963,2.2545E+15,260509,114808136,5849
12/20/18,551725934.9,551725934.9,602429,10504482929,101.09,3063842618,18806.4375,445.5068438,246085,0,0.000338295,2.24135E+15,258282,114650771,5853
12/21/18,616521541.1,616521541.1,606526,12039275076,115.84,2632539990,18829.59375,425.3365536,241998,0,0.000336,2.26337E+15,251173,114766451,5837
12/22/18,316505787.8,316505787.8,495551,11378629171,109.46,2338772939,19038.46875,325.7114363,202437,0,0.00027629,2.26741E+15,209202,98432753,5925
12/23/18,403800705.9,403800705.9,543655,12192320519,117.27,3579715061,18869.4375,362.0133636,227783,0.000011727,0.000330495,2.30095E+15,242279,101422530,5865
12/24/18,590801661.7,590801661.7,615551,13585160761,130.64,4370343387,19045.03125,440.5974996,252831,0,0.000349489,2.38613E+15,270176,112906514,5927
12/25/18,374432721.2,374432721.2,535001,14665877926,141,3298280609,19079.4375,439.2599119,227287,0,0.000360167,2.45645E+15,235851,98183178,5967
12/26/18,303907939.2,303907939.2,560047,13511887621,129.89,2720469126,19244.4375,507.3454868,233171,0,0.0002772,2.52647E+15,235481,110240420,5961
12/27/18,436268973.7,436268973.7,548411,13725533932,131.92,2612804378,18935.8125,339.1474947,238362,0,0.000272874,2.49895E+15,233443,103505570,5893
12/28/18,390977610.7,390977610.7,572189,12165168176,116.9,3130201009,18980.15625,363.6774046,248361,0,0.000307584,2.45191E+15,244449,105795350,5907
12/29/18,566632910.8,566632910.8,543746,14412635399,138.47,3169029972,19155.375,321.0541148,242318,0,0.000230328,2.43865E+15,240887,100827042,5960
12/30/18,254118804,254118804,460395,14327912908,137.63,2660086834,18847.40625,565.4777008,207807,0.13763,0.000315,2.49309E+15,205245,85611940,5886
12/31/18,333245860.7,333245860.7,522040,14580294574,140.03,2358360234,19000.875,332.2533144,226012,0,0.00027383,2.50422E+15,212294,97712799,5921
1/1/19,246009726,246009726,448168,13894665367,133.42,2258709868,18717.75,302.7395372,201241,0,0.000227604,2.39825E+15,191467,80232633,5871
1/2/19,434866960.9,434866960.9,589959,14740761446,141.52,3328240369,19119.65625,346.5328971,240315,0,0.000266259,2.42437E+15,227063,107506091,5931
1/3/19,430476600.6,430476600.6,596620,16168158174,155.2,2676164880,17933.25,328.0423784,259751,0,0.000223464,2.5912E+15,225762,107932770,5580
1/4/19,625582081.7,625582081.7,549398,15516260252,148.91,3126192535,17831.90625,360.3244464,228944,0,0.000307903,2.59214E+15,228013,104815780,5554
1/5/19,701133237,701133237,511189,16084495645,154.34,3338211928,18022.125,494.4826824,216106,0,0.00021004,2.63733E+15,215515,97513081,5620
1/6/19,427728412.8,427728412.8,487372,16239178797,155.8,3231294371,17807.34375,299.719299,221027,0,0.000221106,2.69638E+15,214227,88550926,5585
1/7/19,458787464.3,458787464.3,550964,16451841965,157.81,2712108388,18041.625,336.3862761,249639,0.000757488,0.000252,2.70157E+15,250063,102124541,5610
1/8/19,397226900.2,397226900.2,553367,15845763025,151.97,2459808140,17777.90625,312.9878546,246655,0.013541287,0.000252736,2.66863E+15,253770,99648671,5562
1/9/19,378986148.2,378986148.2,558847,15700773354,150.55,2369241197,18022.5,299.2979444,248537,0,0.00022869,2.7039E+15,250844,100223591,5610
1/10/19,538861450.5,538861450.5,582839,15732793682,150.84,3397734456,17846.8125,365.2110384,243552,0,0.0002835,2.67436E+15,253966,106629931,5568
1/11/19,548692590.5,548692590.5,541838,13333337738,127.81,2667585234,17797.59375,331.2395423,235446,0.0102248,0.000252,2.69203E+15,238023,103992025,5566
1/12/19,213637443.6,213637443.6,452707,13306193269,127.53,2212109224,17698.5,247.1068657,189308,0,0.00021,2.6248E+15,193480,88199043,5541
1/13/19,371589434.3,371589434.3,481347,13139541603,125.91,2268263944,17957.34375,266.1134797,198739,0,0.000219654,2.60814E+15,200583,89019017,5635
1/14/19,460766786.1,460766786.1,577239,12209854162,116.98,2798085735,18008.90625,507.8723391,271124,0.22974872,0.00042,2.63334E+15,268880,103864746,5629
1/15/19,362336222.8,362336222.8,539896,13484936968,129.17,2735449164,17920.40625,422.7306952,245115,0.161768375,0.00037879,2.70208E+15,245817,101558942,5619
1/16/19,355272872.9,355272872.9,507687,12718139484,121.81,2746469340,17603.8125,432.1166909,216882,0,0.000323061,2.62105E+15,206917,99547503,5528
1/17/19,310938211.6,310938211.6,517082,12904593984,123.57,2594091285,17704.125,329.7179088,216436,0,0.000297368,2.58083E+15,204855,99542772,5561
1/18/19,237099824.1,237099824.1,538899,12914977045,123.65,2305389800,17792.71875,369.6552893,217353,0,0.000315,2.57166E+15,211807,99743845,5619
1/19/19,196176065.7,196176065.7,539125,12703962326,121.61,3048261797,18009.5625,331.1483997,208200,0,0.000234131,2.63707E+15,199599,101514665,5683
1/20/19,236410235.8,236410235.8,537705,13022292238,124.63,2964108269,17764.21875,307.1551589,196351,0,0.000302419,2.67357E+15,183343,99838678,5599
1/21/19,244381549.4,244381549.4,582751,12502094274,119.64,2421720343,16141.125,355.5677709,215039,0,0.000297352,2.84084E+15,210048,108792729,5094
1/22/19,245524186,245524186,605558,12239570182,117.11,2552507405,16084.78125,486.4309336,207145,0,0.000275868,2.87875E+15,201651,115189315,5072
1/23/19,256806225.4,256806225.4,533819,12409194321,118.71,2556952198,15758.34375,344.2729887,215197,0,0.00029592,2.75283E+15,212330,103362771,4991
1/24/19,313910080.2,313910080.2,520130,12280447355,117.46,2520843420,16080.46875,355.0825504,209816,0,0.000307914,2.8051E+15,206815,100916704,5086
1/25/19,259205748.1,259205748.1,504903,12295452390,117.59,2606881898,16080.09375,324.8543626,213050,0,0.000281245,2.81252E+15,211508,93491404,5106
1/26/19,163994109.4,163994109.4,464380,12169788740,116.37,2412181169,16004.53125,272.3808017,196600,0,0.000252,2.74913E+15,199917,88065902,5055
1/27/19,238816986.2,238816986.2,488814,12185904100,116.51,2775888287,15846.1875,270.2409489,201500,0,0.00021408,2.7395E+15,209391,91605507,5013
1/28/19,411752065.4,411752065.4,568564,11851354116,113.29,3366895505,15416.71875,373.1450728,242449,0.0623095,0.000311358,2.60526E+15,259964,105383593,4884
1/29/19,277778360.1,277778360.1,566026,11165526784,106.72,2900418606,15463.78125,328.5928283,219777,0,0.0002621,2.44377E+15,228672,107642118,4870
1/30/19,299547470.7,299547470.7,555347,11030044271,105.41,2874370355,15555.375,351.0083886,208897,0,0.000294787,2.40454E+15,225687,106740760,4949
1/31/19,283619107.3,283619107.3,517057,11397307082,108.9,2828796031,15653.4375,390.3859144,208574,0,0.000339543,2.46576E+15,211310,102578836,4931
2/1/19,239102156.9,239102156.9,498856,11215666226,107.15,2541271519,15300.65625,358.5584409,204709,0,0.000294,2.40803E+15,204776,98770059,4848
2/2/19,145767787.2,145767787.2,450314,11250887224,107.47,2385157838,15611.625,286.8860847,183801,0,0.000252,2.35891E+15,182525,86358050,4935
2/3/19,160404762.9,160404762.9,424378,11568989341,110.49,2519334757,15226.125,253.716463,169638,0,0.000265811,2.35461E+15,162101,80629959,4858
2/4/19,132569024.9,132569024.9,416394,11271072460,107.63,2491888675,15394.6875,266.9024157,166443,0,0.000265811,2.3619E+15,156406,80617335,4938
2/5/19,124733424.5,124733424.5,414815,11272935581,107.63,2515863999,15418.78125,269.8225206,168851,0,0.000252,2.364E+15,158379,81344349,4900
2/6/19,219817011.7,219817011.7,429065,11267851727,107.57,2593048199,15302.34375,283.6582111,173440,0,0.000273,2.34884E+15,168223,83277359,4892
2/7/19,174245122.3,174245122.3,428676,10983080769,104.84,2326764622,15398.625,302.8064798,169030,0,0.000291525,2.33407E+15,167720,85729376,4918
2/8/19,261182268.6,261182268.6,471952,10965081994,104.65,3656841347,15471.28125,327.477084,186133,0,0.00030168,2.37172E+15,190455,93448993,4923
2/9/19,168220046.7,168220046.7,417129,12492814898,119.21,2884650400,15347.0625,292.2933798,170697,0,0.000280008,2.37009E+15,165821,83977631,4900
2/10/19,196999422,196999422,381151,12514927561,119.41,3148766590,13370.34375,274.0939016,157442,0,0.0003,2.79962E+15,154770,79933591,4298
2/11/19,287942212.8,287942212.8,429007,13089006223,124.87,3222473887,13131.09375,321.2202112,179264,0,0.000346374,2.79045E+15,173877,86834952,4195
2/12/19,213772175.7,213772175.7,438111,12704240625,121.18,3149576429,13363.78125,316.6904563,184723,0,0.000294,2.8455E+15,180174,88980387,4273
2/13/19,255239990.9,255239990.9,491354,12848557300,122.54,3386585799,13054.875,356.530882,189675,0,0.00032559,2.81368E+15,183103,97421552,4169
2/14/19,230894440.9,230894440.9,474782,12837221666,122.42,3331701628,13083.46875,395.4933456,189325,0,0.000281599,2.76389E+15,181780,97090098,4166
2/15/19,222204505,222204505,468599,12737111786,121.45,3021741615,13063.96875,408.3424294,193085,0,0.00036711,2.75856E+15,184345,94600173,4158
2/16/19,148329895.8,148329895.8,454309,12838346118,122.4,2905833287,13281.46875,360.4285482,183083,0,0.000318018,2.79149E+15,173315,90871933,4224
2/17/19,243465043.6,243465043.6,447945,12921633162,123.18,4236081130,12989.34375,358.4557704,178008,0,0.000356607,2.78718E+15,172649,91883619,4139
2/18/19,457608973,457608973,512455,13956633917,133.03,5387525773,13297.78125,491.5818448,225127,0.008996819,0.00042,2.80054E+15,228165,101148719,4196
2/19/19,445195310.4,445195310.4,533602,15361072647,146.4,5310842625,13530.46875,4475.319097,221281,0,0.00042,2.93132E+15,222729,105402006,4288
2/20/19,370540307,370540307,530268,15234805119,145.17,4500094965,13419.46875,465.0343006,204142,0,0.00042,2.93433E+15,217533,105027617,4242
2/21/19,521781755.6,521781755.6,544817,15675102415,149.35,3995766856,13339.6875,449.9250979,195509,0,0.00038697,2.93597E+15,198392,107224348,4252
2/22/19,355420084.6,355420084.6,530839,15332952094,146.07,3731099284,13292.0625,426.4722352,200173,0,0.000403767,2.90998E+15,197230,105817789,4238
2/23/19,258436155.5,258436155.5,476225,15608247022,148.68,4519468458,13651.96875,385.4804922,190616,0,0.00037362,3.01964E+15,193342,95082264,4353
2/24/19,512317646.7,512317646.7,540201,16684059877,158.9,5957715043,13358.15625,465.3831882,203516,0,0.000416667,3.01099E+15,208956,103792088,4254
2/25/19,562885418.5,562885418.5,573756,14228951645,135.5,4914392068,13371.65625,523.6293883,210842,0,0.00042,2.9661E+15,217686,113113421,4238
2/26/19,297325939.6,297325939.6,553925,14666298218,139.65,3791292839,13518.46875,525.2215983,210535,0,0.000456041,2.97823E+15,208300,112455743,4281
