date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
1/11/13,,,52632,,,,81208757.69,2924.998,42.53398676,61054,3249549.584,64671,,0.0005,21909266,117
1/12/13,,,45549,,,,81319946.59,3050,36.66480767,50736,3249549.584,58565,,0.0005,19908003,122
1/13/13,,,49308,,,,81461453.1,3324.999,39.17373209,55503,3249549.584,60084,,0.0005,21605781,133
1/14/13,,,44403,,,,81631867.22,3924.998,34.87908233,44312,3249549.584,56132,,0.0005,19969104,157
1/15/13,,,44901,,,,81823252.73,3024.999,33.57125696,57627,3249549.584,60756,,0.0005,19163848,121
1/16/13,,,53498,,,,82115657.68,3274.9975,41.22235845,58423,3249549.584,66233,,0.0005,23687440,131
1/17/13,,,47989,,,,82751622.18,2774.9985,37.87288715,58918,3249549.584,61748,,0.0005,22207094,111
1/18/13,,,49018,,,,83117183.75,3024.9985,37.60673767,57056,3249549.584,63492,,0.0005,22419360,121
1/19/13,,,56016,,,,83309427.76,3849.999,63.54285081,49357,3249549.584,69049,,0.0005,24597368,154
1/20/13,,,41241,,,,83488234.07,3249.9985,32.98917964,46087,3249549.584,53190,,0.0005,18285966,130
1/21/13,,,40309,,,,84197265.43,3299.998,29.60339549,45937,3249549.584,51074,,0.0005,18425163,132
1/22/13,,,43608,,,,85223331.68,3599.9975,33.17847267,53483,3249549.584,56023,,0.0005,20860830,144
1/23/13,,,46552,,,,85809739.48,3149.9975,44.40792999,47347,3187155.306,64002,,0.0005,21972148,126
1/24/13,,,46065,,,,86122208.2,3899.9985,44.02332598,60698,2968775.332,60883,,0.0005,23536339,156
1/25/13,,,48374,,,,86556097.37,3424.9975,41.4174823,49558,2968775.332,63146,,0.0005,22498703,137
1/26/13,,,52210,,,,86966946.53,3899.9975,47.91067554,54647,2968775.332,66539,,0.0005,23739595,156
1/27/13,,,55262,,,,87725106.25,3774.997,47.72262398,49578,2968775.332,70787,,0.0005,24492708,151
1/28/13,,,52033,,,,88491635.7,3674.998,43.14662379,54294,2968775.332,74913,,0.0005,24758176,147
1/29/13,,,51545,,,,89984350.25,3949.9985,49.61699217,55617,2968775.332,70760,,0.0005,24865958,158
1/30/13,,,41066,,,,90988958.42,3824.9955,34.89334331,44535,2968775.332,55737,,0.0005,19499905,153
1/31/13,,,51440,,,,92338722.74,4824.997,47.79915089,47844,2968775.332,67475,,0.0005,24041308,193
2/1/13,,,59235,,,,94106047.37,3674.999,52.28602156,64410,2968775.332,76494,,0.0005,26331651,147
2/2/13,,,54312,,,,94291642.52,3824.998,73.88730888,56581,2968775.332,67158,,0.0005,24281797,153
2/3/13,,,60978,,,,94881383.16,4649.9985,52.05480007,57504,2968775.332,77842,,0.0005,27769620,186
2/4/13,,,54841,,,,95332833.98,4099.999,45.22052171,57371,2968775.332,71320,,0.0005,25181194,164
2/5/13,,,53253,,,,95896573.16,4174.999,42.3586766,59937,3115692.34,68136,,0.0005,23665098,167
2/6/13,,,42409,,,,96546292.26,3649.9985,32.24443065,53658,3275464.587,56415,,0.0005,18886988,146
2/7/13,,,61083,,,,97345543.28,3849.9985,48.56204643,58309,3275464.587,76490,,0.0005,27381883,154
2/8/13,,,60770,,,,98424581.53,3775,49.26209751,60206,3275464.587,75082,,0.0005,27239969,151
2/9/13,,,57607,,,,99346180.56,3574.9995,45.1432612,56349,3275464.587,71995,,0.0005,25650891,143
2/10/13,,,56282,,,,99872368.65,4024.9985,45.20832246,57584,3275464.587,70449,,0.0005,24797682,161
2/11/13,,,57435,,,,100693661.5,3974.9995,48.78675412,52289,3275464.587,73602,,0.0005,26222241,159
2/12/13,,,58412,,,,101650262.4,3474.9985,48.48104373,51859,3275464.587,73087,,0.0005,26762744,139
2/13/13,,,58919,,,,102659375.7,4274.996,56.12658455,53161,3275464.587,74577,,0.0005,27089930,171
2/14/13,,,50777,,,,104379783.7,3775,43.45320621,51475,3275464.587,63445,,0.0005,23843661,151
2/15/13,,,55468,,,,106011677.2,4474.9975,57.30713264,50142,3275464.587,70573,,0.0005,26123130,179
2/16/13,,,51244,,,,107070015.9,4725,50.77739001,47112,3275464.587,71044,,0.0005,23617678,189
2/17/13,,,49447,,,,107903262,4699.9955,46.81710946,45575,3275464.587,70728,,0.0005,23705866,188
2/18/13,,,50213,,,,108680972,4024.9995,45.0894967,47236,3639348.679,68977,,0.0005,23187347,161
2/19/13,,,54360,,,,110349661.1,3974.997,46.41317356,49400,3651011.631,72095,,0.0005,25522497,159
2/20/13,,,59555,,,,111645178.2,4824.9985,49.92328523,50783,3651011.631,80197,,0.0005,28840019,193
2/21/13,,,55740,,,,112538472.6,4399.9985,51.49190623,50633,3651011.631,70560,,0.0005,25043207,176
2/22/13,,,62001,,,,113834843.8,4250,53.25121434,54319,3651011.631,81925,,0.0005,28399750,170
2/23/13,,,57722,,,,114552446.3,4100,48.17999206,51375,3651011.631,74921,,0.0005,26760287,164
2/24/13,,,57008,,,,115975389.4,3899.9995,45.02548748,52050,3651011.631,71454,,0.0005,24877469,156
2/25/13,,,66940,,,,118412291.1,5099.9985,66.62844799,56628,3651011.631,85552,,0.0005,30560405,204
2/26/13,,,63272,,,,119651112.8,4149.999,56.92242259,58809,3651011.631,82568,,0.0005,29011789,166
2/27/13,,,60756,,,,120246575.1,4824.999,54.54248604,55051,3651011.631,81924,,0.0005,28146342,193
2/28/13,,,62853,,,,123390572.8,4199.9995,60.71283274,59805,3651011.631,84893,,0.0005,29175626,168
3/1/13,,,64383,,,,125136063.5,3799.997,68.01127271,63070,3844376.362,86473,,0.0005,29886325,152
3/2/13,,,55680,,,,125888307.6,3624.9995,51.16473992,49229,4367876.001,73259,,0.0005,26163578,145
3/3/13,,,54298,,,,126588575.5,4025,44.96913537,46060,4367876.001,73783,,0.0005,25303562,161
3/4/13,,,63865,,,,128223134.2,4474.9975,55.24125673,53538,4367876.001,83256,,0.001,29492605,179
3/5/13,,,56729,,,,132157712.2,3475,51.38976576,57385,4367876.001,73033,,0.0005,27046337,139
3/6/13,,,62605,,,,137761264.6,3875,157.2679698,69112,4367876.001,80508,,0.0005,30163103,155
3/7/13,,,66610,,,,140401487.3,3999.999,61.66624582,66341,4367876.001,85297,,0.0005,32305748,160
3/8/13,,,55697,,,,142263144.3,4000,47.62159398,56555,4367876.001,73191,,0.0005,25842543,160
3/9/13,,,55377,,,,145234367.8,4225,52.11584112,54085,4367876.001,71862,,0.0005,26518307,169
3/10/13,,,73661,,,,146623097.3,4575,61.30182365,56947,4367876.001,100394,,0.001,33935092,183
3/11/13,,,59125,,,,148846508.9,4100,49.91899256,53485,4367876.001,82471,,0.001,27969492,164
3/12/13,,,48349,,,,150142265.9,3374.999,66.65059923,59705,4367876.001,73179,,0.0005,24299092,135
3/13/13,,,56533,,,,152533297.6,3924.9995,52.6969283,63000,4367876.001,80712,,0.0005,26312284,157
3/14/13,,,57890,,,,154340841.9,4475,52.5934017,61075,4665387.72,86987,,0.0005,27931081,179
3/15/13,,,62604,,,,156112838.9,4299.999,65.01635308,63448,4847647.152,100086,,0.00055,29697279,172
3/16/13,,,34012,,,,157356553.6,4375,31.43838406,50878,4847647.152,68390,,0.0005,17680319,175
3/17/13,,,35139,,,,158580983.2,5225,31.69724524,51900,4847647.152,54773,,0.0005,16924709,209
3/18/13,,,43295,,,,161514562.7,4750,37.83272726,58821,4847647.152,62706,,0.0005,20449667,190
3/19/13,,,45938,,,,168237358.8,4250,51.6543205,68704,4847647.152,66117,,0.0005,22530907,170
3/20/13,,,46065,,,,173662906.8,5275,37.09057415,62799,4847647.152,68781,,0.0005,21969119,211
3/21/13,,,55346,,,,183023069.1,5450,50.61033936,69720,4847647.152,82868,,0.0005,27709039,218
3/22/13,,,60355,,,,188305396,5724.999,67.77289737,74951,4847647.152,91421,,0.0005,29936961,229
3/23/13,,,52697,,,,190011183.8,5425,52.59750326,66962,4847647.152,83612,,0.0005,27183398,217
3/24/13,,,51146,,,,194906276.6,4725,40.62806852,68996,5581051.569,80843,,0.0005,24573881,189
3/25/13,,,48849,,,,202198137.8,3600,44.37006807,66155,6695826.283,76658,,0.0005,24286070,144
3/26/13,,,48910,,,,207435625.1,3775,45.33356205,72997,6695826.283,85423,,0.0005,24380601,151
3/27/13,,,53076,,,,216522457.1,3275,60.03141889,72739,6695826.283,80365,,0.0005,24991037,131
3/28/13,,,60806,,,,224521208.4,4575,61.16315652,94446,6695826.283,96910,,0.0005,32087343,183
3/29/13,,,62085,,,,230211690.6,4349.999,60.72037681,83256,6695826.283,97477,,0.0005,30955046,174
3/30/13,,,59023,,,,237989345.1,4325,64.078643,78033,6695826.283,86265,,0.0005,32493977,173
3/31/13,,,43817,,,,241592238.6,4225,45.8545976,64234,6695826.283,76623,,0.0005,24997000,169
4/1/13,,,52572,,,,255417373,4950,43.14277923,75734,6695826.283,96365,,0.0005,27588830,198
4/2/13,,,63095,,,,269595991.7,4524.999,61.20119573,91858,6695826.283,111316,,0.0005,31770152,181
4/3/13,,,63766,,,,297631350.3,4374.9995,70.77451024,107117,6695826.283,117230,,0.0005,32250935,175
4/4/13,,,66738,,,,308488677.4,3850,76.29306698,108870,6695826.283,118937,,0.0005,34134095,154
4/5/13,,,61215,,,,332775518.8,3950,57.2386576,100015,7005058.446,103389,,0.0005,30043567,158
4/6/13,,,51555,,,,341072800.9,4075,38.85304125,78697,7672999.92,94941,,0.0005,25859706,163
4/7/13,,,63377,,,,354892575.9,4100,53.95925354,77606,7672999.92,112032,,0.0005,33700938,164
4/8/13,,,61525,,,,384658871.9,3875,46.27039614,111808,7672999.92,120125,,0.0005,30256074,155
4/9/13,,,66803,,,,450371718.8,4400,49.27107352,112031,7672999.92,101938,,0.0005,31541085,176
4/10/13,,,63690,,,,467396476.1,4775,64.66733147,133012,7672999.92,105285,,0.0005,32188096,191
4/11/13,,,68247,,,,433384664.7,4000,63.3686378,124570,7672999.92,116056,,0.0005,34652288,160
4/12/13,,,58517,,,,431558444.2,4325,56.41949219,102909,7672999.92,99664,,0.0005,28347454,173
4/13/13,,,53350,,,,429364188.7,4175,40.27230947,82794,7672999.92,88247,,0.0005,24260243,167
4/14/13,,,55318,,,,426487141.1,3825,53.37811427,71357,7672999.92,97573,,0.0005,26813389,153
4/15/13,,,54332,,,,421315318.3,4100,74.2717856,100211,7672999.92,115697,,0.0005,26562889,164
4/16/13,,,67608,,,,415733808.2,4425,52.03197367,100316,7672999.92,113553,,0.0005,32085359,177
4/17/13,,,56535,,,,422790762.3,4275,81.48473727,105206,8038276.017,117952,,0.0005,28024261,171
4/18/13,,,46484,,,,430607097.1,3675,42.53670086,82076,8974296.015,75589,,0.0005,21241629,147
4/19/13,,,59391,,,,437999780.3,3425,55.34670877,104976,8974296.015,112312,,0.0005,28999308,137
4/20/13,,,48148,,,,444581291.5,3850,46.22212486,74462,8974296.015,90478,,0.0005,24253515,154
4/21/13,,,44048,,,,449166441.5,4400,32.91401779,69832,8974296.015,84190,,0.0005,21671647,176
4/22/13,,,47041,,,,454321297.4,3825,46.46535059,91676,8974296.015,105363,,0.0005,22511250,153
4/23/13,,,61500,,,,464626043.5,4200,61.23818202,93130,8974296.015,107086,,0.0005,29321666,168
4/24/13,,,64861,,,,485843613.4,4050,62.49187407,102491,8974296.015,122839,,0.0005,33961970,162
4/25/13,,,62394,,,,493671812.6,4300,60.5701872,90722,8974296.015,111463,,0.0005,30223091,172
4/26/13,,,55093,,,,496778759.5,4275,40.59900011,86161,8974296.015,104781,,0.0005,26962164,171
4/27/13,,,44222,,,,500568005.1,3675,39.01893051,78207,8974296.015,90117,,0.0005,21641548,147
4/28/13,68798683.45,31537136.8,41702,1500656272,135.3,0,503515007.4,4425,32.79194181,117984,8974296.015,130171,49.9800906,0.0005,21597536,177
4/29/13,113812845.4,48216524.64,51602,1491702547,134.44,0,511015444.9,4349.9988,45.72411389,86925,8974296.015,112426,62.42589111,0.0005,25676453,174
4/30/13,84266323.85,56867903.11,47450,1598310000,144,0,514278507.5,3725,45.74865143,76871,9854414.319,98258,26.94214512,0.0005,27042465,149
5/1/13,120682532.5,82087357.75,55176,1543334375,139,0,511047380.3,3775,40.88593753,83564,10076292.88,96129,38.67197952,0.0005,25727393,151
5/2/13,93375328.63,58237355.01,55295,1292577379,116.38,0,508395558.4,3350,52.5540039,81920,10076292.88,101721,35.38234803,0.0005,26388234,134
5/3/13,72731326.23,54656405.12,51275,1180429532,106.25,0,506957127.5,3425,45.45884469,82804,10076292.88,92650,30.81855625,0.0005,24999318,137
5/4/13,38965697.54,23192896,50102,1090276043,98.1,0,508630983.8,3975,45.66787787,69959,10076292.88,119009,15.91291185,0.0005,25116891,159
5/5/13,57083710.55,25552273.97,50167,1255227845,112.9,0,510989418.1,4125,36.56506628,72103,10076292.88,103009,22.4671,0.0005,25186659,165
5/6/13,85671328.51,36663917.29,53174,1289952756,115.98,0,511900256.5,4150,52.94511009,85164,10076292.88,114382,25.2534852,0.0005,27088540,166
5/7/13,96724507.3,37942017.64,56567,1248938400,112.25,0,512952975.6,4200,46.71463015,109067,10076292.88,132270,31.95027314,0.0005,28735146,168
5/8/13,79890880.1,39328210.49,50274,1219862574,109.6,0,513631417.5,4125,52.00264132,102388,10076292.88,131131,35.14667706,0.0005,25837956,165
5/9/13,64539698.31,40470140.65,66610,1260436720,113.2,0,514425129.4,4100,65.88905401,81894,10076292.88,113131,24.13603196,0.0005,31016605,164
5/10/13,78832455.56,43036415.38,67709,1256467920,112.8,0,514566301.9,4300,64.27633127,84293,10076292.88,135760,24.05370211,0.0005,32790392,172
5/11/13,67245754.48,32927169.17,73220,1311621151,117.7,0,517131927.2,4550,61.69773114,80910,10076292.88,122381,21.2621519,0.0005,34695399,182
5/12/13,52958026.91,26700734.02,65260,1289117137,115.64,0,518224180.8,4200,56.57452505,69607,10301130.95,117035,21.84949572,0.001,30605728,168
5/13/13,76172686.19,33185222.44,60824,1280469770,114.82,0,519776824.1,4350,58.50963163,82796,11187257.46,118277,30.15033579,0.0005,29370446,174
5/14/13,78868232.6,46014190.5,66316,1316164234,117.98,0,519637959,3850,57.38806322,83723,11187257.46,115947,26.31838496,0.0005,31095277,154
5/15/13,69354130.15,48288335.28,64030,1243154375,111.4,0,522074637.2,3524.9995,60.48453576,84715,11187257.46,115537,33.3086,0.0005,30736977,141
5/16/13,68700561.73,41955490.69,61010,1275046427,114.22,0,523544940.1,3700,77.36863781,84113,11187257.46,132292,28.81475912,0.0005,29768952,148
5/17/13,80408408.44,46366370.08,58570,1320119503,118.21,0,525826581,4025,55.40377799,78407,11187257.46,93460,29.5525,0.0005,28015240,161
5/18/13,73068676.36,35452624.57,52066,1379574546,123.5,0,529282953.6,3725,39.56532087,68328,11187257.46,81646,43.16325,0.0005,24964632,149
5/19/13,47427524.52,27820167.87,47664,1376837868,123.21,0,530270098.9,3900,47.14334424,64189,11187257.46,80118,36.1645647,0.0005,22085086,156
5/20/13,60216296.52,35384328.96,48692,1369298875,122.5,0,531478600.5,3225,43.45547937,71628,11187257.46,102593,59.30372,0.0005,23345555,129
5/21/13,73148597.74,41731827.22,53791,1364397135,122.02,0,532717368,3775,46.50942757,82536,11187257.46,98876,71.50727932,0.0005,26275853,151
5/22/13,80725435.4,39968018.14,51834,1374593433,122.89,0,533973672.5,3900,49.88873569,74758,11187257.46,90777,58.3813523,0.0005,24788215,156
5/23/13,76953217.96,41128848.02,59615,1385318905,123.8,0,535920272.1,4350,56.46156491,83223,11187257.46,94653,61.9,0.0005,28235750,174
5/24/13,88025799.41,50331557.16,55232,1413830618,126.3,0,539180937.1,4225,48.33183927,84914,11187257.46,92399,68.96462466,0.0005,26872166,169
5/25/13,83481694.7,38740294.42,51115,1490500385,133.1,0,546154765.4,4125,47.27625949,69588,11450754.07,79735,41.42050571,0.0005,24588034,165
5/26/13,46693608.71,23154417.81,40559,1478601476,131.99,0,547392052.8,4075,31.5289397,69622,12153411.71,80187,49.76999594,0.0005,21743445,163
5/27/13,78429218.33,38210231.5,52582,1496168796,133.5,0,548802904.4,4400,48.88847213,73955,12153411.71,95266,42.08530095,0.0005,26151322,176
5/28/13,81599779.44,40270967.86,56912,1454822272,129.77,0,550200726.3,3950,54.78926938,76189,12153411.71,86390,64.885,0.0005,26795403,158
5/29/13,86459094.83,45646561.04,54892,1446725325,129,0,553208985.4,4200,52.15347597,80522,12153411.71,87952,64.78998813,0.0005,26892403,168
5/30/13,75720667.6,45993630.84,57247,1483760743,132.25,0,555102499.3,4475,47.48125079,78185,12153411.71,91661,66.125,0.0005,27981476,179
5/31/13,76769720.08,42645720.8,54171,1445625440,128.8,0,557322011.4,4375,45.06128758,75446,12153411.71,82020,64.4,0.0005,25787894,175
6/1/13,55949046.55,33565181.31,54098,1446526221,128.82,0,558876449.2,5325,41.25064975,67761,12153411.71,84064,37.15591201,0.0005,26596552,213
6/2/13,48878694.99,33928992.88,49748,1452589654,129.3,0,559998790.3,4975,48.82755776,65817,12153411.71,79510,41.37653401,0.0005,24146934,199
6/3/13,85188050.53,48606728.68,55661,1376855155,122.5,0,561384950.4,5325,58.88445252,79845,12153411.71,86518,49,0.0005,26941797,213
6/4/13,70602636.39,44160407.48,57409,1357691115,120.74,0,562918471.2,5325,54.21273887,78619,12153411.71,86884,61.6739751,0.0005,27646031,213
6/5/13,74792854.7,43850757.69,56376,1365674125,121.4,0,565016428.1,4600,60.12802918,78652,13466756.64,99133,46.0596541,0.0005,27198821,184
6/6/13,84257676.5,44121956.46,54457,1371850410,121.9,0,568418512.1,4525,41.26218009,73256,15605632.68,79174,45.71278525,0.0005,25978546,181
6/7/13,72912474.28,53741632.38,52027,1339355338,118.97,0,568117042.9,4025,39.16184703,73768,15605632.68,74687,69.25240012,0.0005,24931807,161
6/8/13,39401620.75,25422355.95,48037,1250126400,111,0,568155447.1,4525,46.07546975,58257,15605632.68,68060,37.09114395,0.0005,22249101,181
6/9/13,68946723.5,41937581.09,44312,1215534593,107.89,0,567922030.4,3975,36.04930663,56600,15605632.68,64135,38.3732363,0.0005,21313866,159
6/10/13,46228132,30239421.14,44826,1132029108,100.44,0,568163350.6,4350,34.47766724,60963,15605632.68,64163,56.74916447,0.0005,20660095,174
6/11/13,58162798.89,33366291.69,49483,1199122838,106.35,0,569716741.7,4500,47.66766862,66609,15605632.68,74832,55.80671689,0.0005,22175802,180
6/12/13,55649952.61,35862588.24,45704,1229558151,109,0,570059220.7,5075,42.54762436,63763,15605632.68,70104,64.85973714,0.0005,21573225,203
6/13/13,61663890.77,40727780.53,43007,1227579581,108.78,0,569367336.7,4650,40.8787914,66341,15605632.68,65525,76.58599878,0.0005,20109451,186
6/14/13,71041316.66,48912187.73,49992,1173528015,103.95,0,569285201.6,4500,36.32062691,75762,15605632.68,68605,72.23104939,0.0005,23524868,180
6/15/13,38610480.84,27952049.1,35653,1129358540,100,0,569532965.2,4325,33.01626946,53810,15605632.68,48752,62.935565,0.0005,16715724,173
6/16/13,46969434,25004619.47,42781,1127582815,99.8,0,569878409.1,4625,31.28648429,48785,15948722.6,56425,30.77096474,0.0005,19703574,185
6/17/13,54552232.96,32763070.08,45798,1129074795,99.9,0,570203617.7,3625,36.85317147,56902,19339258.27,60915,49.90005,0.0005,20768242,145
6/18/13,61001060.72,35352612.97,45877,1152600823,101.95,0,570982284.1,3500,37.77149405,63562,19339258.27,58802,55.3324266,0.0005,20937269,140
6/19/13,57461171.68,34212078.75,46895,1210623098,107.05,0,571511284.5,3400,37.4085742,69145,19339258.27,66581,55.19375107,0.0005,21803833,136
6/20/13,73351642.95,40393480.99,52361,1224610600,108.25,0,572088116.7,3850,69.89069826,67644,19339258.27,67561,45.10559809,0.0005,24396007,154
6/21/13,71325402.43,44347899.4,46859,1259471713,111.29,0,572389788.1,4200,42.99107458,69098,19339258.27,62865,67.37440176,0.0005,22202189,168
6/22/13,43031967.29,25918888.77,44418,1239696038,109.5,0,572960098.5,4400,55.58427754,58577,19339258.27,62186,54.6405,0.0005,20713044,176
6/23/13,32872335.96,22047535.7,38342,1225421805,108.2,0,573332201.2,4125,32.89707161,52055,19339258.27,50790,43.28,0.0005,17629133,165
6/24/13,61163354.48,36952125.12,44095,1222393078,107.9,0,573658240.7,3750,39.19235757,64862,19339258.27,60849,65.44135,0.0005,20321183,150
6/25/13,69050330.23,35422478.18,44472,1157006388,102.09,0,574048891.1,3925,33.79573922,61381,19339258.27,57612,61.4001204,0.0005,20099543,157
6/26/13,59285841.51,37406092.67,45453,1171509042,103.33,0,574648322.4,4350,40.29547374,64996,19339258.27,65292,54.0703736,0.0005,21013597,174
6/27/13,53064334.16,33078578.16,45961,1179501916,104,0,574829975,4175,30.74477184,61024,19339258.27,62098,52,0.0005,21289071,167
6/28/13,62406994.12,40335431.43,49383,1154329740,101.74,0,573726759.7,4225,48.09132266,68612,19339258.27,66323,53.39747697,0.0005,22885217,169
6/29/13,45194396.45,25778518.06,36376,1074452809,94.66,0,574340125.7,4225,24.38738042,60980,20177844.25,65384,60.44081798,0.0005,17879316,169
6/30/13,35849299.68,24944759.01,30800,1078677034,95,0,574686417,3825,29.0968413,50485,21335329.11,45616,49.741525,0.0005,14178762,153
7/1/13,79241074.96,44221059.72,38971,1107511266,97.51,0,574307423.3,3925,24.12834059,68676,21335329.11,54583,95.63654037,0.0005,17799423,157
7/2/13,60751399.96,35906959.57,39497,1000448687,88.05,0,575285341.4,3825,35.58288433,64157,21335329.11,53620,69.82098649,0.0005,17957681,153
7/3/13,70377708.83,43415104.25,35347,1027518041,90.4,0,573072660.2,4600,28.17488168,66024,21335329.11,51346,98.78912,0.0005,15837711,184
7/4/13,64725699.14,33946072.4,35127,896971961.6,78.89,0,572498275.9,4125,23.33133526,60868,21335329.11,48839,72.18574399,0.0005,16056907,165
7/5/13,74431156.57,44203099.57,36851,909909545.6,79.99,0,567477585.7,4650,32.46852246,60509,21335329.11,51698,65.06484988,0.0005,16794997,186
7/6/13,45676763.51,29790492.57,33185,779486353.2,68.5,0,563988598.7,4675,29.81300277,56535,21335329.11,45497,39.045,0.0005,15773436,187
7/7/13,42677314.84,22093243.66,30170,782694203.4,68.75,0,564440014.8,4650,18.42094257,48847,21335329.11,46682,39.58240825,0.0005,14163674,186
7/8/13,61330861.53,32721114.45,39437,871230167.4,76.5,0,564804307.4,4800,32.80380724,63045,21335329.11,53389,59.93809425,0.0005,18153122,192
7/9/13,83580366.48,39779852.54,40647,865979665.2,76,0,564600810.6,4625,34.75026174,67986,21335329.11,56450,76.868224,0.0005,19119632,185
7/10/13,78792641.75,40569346.49,39043,874514018,76.72,0,568220898.9,4875,26.39959721,64858,21335329.11,66524,77.48885715,0.0005,18142081,195
7/11/13,88501955.32,49445096.19,43260,1003475000,88,0,569176659.3,4350,35.32010629,73357,26107386.64,68331,113.2756636,0.0005,20058324,174
7/12/13,87347051.42,54800416.36,48106,1015045776,88.98,0,571426474.5,3850,30.77909548,78450,26162875.68,79250,88.98,0.0005,23412083,154
7/13/13,78493236.1,45992546.86,37813,1072553116,93.99,0,574025446.6,3925,33.60786141,63116,26162875.68,56172,65.69901,0.0005,18142158,157
7/14/13,52499086.74,27420005.09,34761,1126693240,98.7,0,574334746.2,4300,22.93218923,48402,26162875.68,54355,38.58183,0.0005,16754549,172
7/15/13,61512684.93,34711080.29,36590,1068960506,93.61,0,575452970,4100,22.33268606,62325,26162875.68,54442,61.01366499,0.0005,17218211,164
7/16/13,87911578.91,42963817.21,39228,1129666827,98.89,0,575389618.1,4100,35.8771154,66221,26162875.68,56593,98.543885,0.0005,18198318,164
7/17/13,95254613.16,34205043.48,40459,1105201880,96.71,0,575277423,4600,33.68340783,63007,26162875.68,55732,76.61570452,0.0005,18567169,184
7/18/13,91949282.62,44353255.09,41009,1126054463,98.5,0,573949827.8,4025,37.38979778,63178,26162875.68,55420,77.14031736,0.0005,18856393,161
7/19/13,69375072.78,38677138.23,36588,1030067541,90.07,0,573697546,4275,21.11963162,58759,26162875.68,52068,72.056,0.0005,16577830,171
7/20/13,42471048.14,23393449.15,33516,1052568578,92,0,573586528.7,4650,22.97726435,52399,26162875.68,51542,32.4442462,0.0005,15450057,186
7/21/13,41848023.68,20538708.29,35257,1028040154,89.82,0,573996721,4975,24.55597227,51123,26162875.68,50383,47.77987744,0.0005,16528811,199
7/22/13,77907644.93,28377288.73,39814,1053404601,92,0,574255422.2,4125,32.7694805,60318,27181692.69,53307,63.30687348,0.0005,18139277,165
7/23/13,83284773.38,34668891.66,38291,1049128712,91.6,0,574652717.7,3525,21.44867879,64299,31256960.73,55498,78.81735282,0.0005,17521382,141
7/24/13,79962946.85,35837007.81,42202,1094878700,95.56,0,575289972.2,3975,35.6200614,65888,31256960.73,61447,55.4248,0.0005,19877316,159
7/25/13,71536601.11,34362324.91,42384,1083081038,94.5,0,576334319.6,3650,33.78420434,66440,31256960.73,57311,58.5746825,0.0005,20480288,146
7/26/13,70564591.33,33504751.91,37209,1111565574,96.95,0,577051080.4,4100,20.32379372,62558,31256960.73,51200,83.52057713,0.0005,17334076,164
7/27/13,41588442.01,21956945.66,36711,1101283391,96.02,0,577406661.4,4525,32.14157306,52438,31256960.73,48919,36.32165536,0.0005,17155660,181
7/28/13,54639393.16,25423812.84,37134,1083104530,94.4,0,578777197.9,4200,23.82217431,49179,31256960.73,50683,35.88350547,0.0005,17479805,168
7/29/13,70309309.09,36810314.17,41634,1131775170,98.6,0,579250910.9,4450,30.41102588,67473,31256960.73,57617,74.57229024,0.0005,19724655,178
7/30/13,97765043.9,43999964.51,41936,1165450266,101.49,0,581898722.5,4924.999,37.66696925,69872,31256960.73,56922,84.63681519,0.0005,19708660,197
7/31/13,86288709.39,44944470.99,49334,1240145793,107.95,0,584038924.1,4750,49.24699101,80899,31256960.73,65448,71.12605066,0.0005,23772142,190
8/1/13,117462863.4,47393373.28,50727,1220623736,106.21,0,584437753.7,4425,38.34057257,114305,31256960.73,98813,66.402492,0.0005,23986021,177
8/2/13,89019798.99,40308029.85,51489,1205626280,104.86,0,586759138.6,4800,29.1302076,74758,31256960.73,66377,65.47547846,0.0005,22985769,192
8/3/13,65001954.92,37639687.68,45576,1201977597,104.5,0,591264829.3,4250,26.43529564,60484,34144398.57,58434,28.215,0.0005,21318295,170
8/4/13,49956214.68,22501006.84,42767,1207611136,104.95,0,592377032.3,4475,31.50890033,60253,37392766.14,55926,31.29506569,0.0005,20296723,179
8/5/13,82983950.7,40003441.29,50812,1210015296,105.12,0,594001084.3,4725,27.84873298,73171,37392766.14,66794,52.56,0.0005,23017657,189
8/6/13,75281144.9,34066197.6,54179,1228752736,106.72,0,594579615.9,4750,41.6806571,71546,37392766.14,68382,26.56538912,0.0005,23926193,190
8/7/13,79666929.77,39493897.45,57420,1229098150,106.75,0,594949893.4,4650,31.55560425,75667,37392766.14,74960,27.0564675,0.0005,25163195,186
8/8/13,71650440.95,40048471.55,57817,1230325775,106.75,0,595454849.2,5125,49.11009386,72376,37392766.14,72576,20.17575,0.0005,25928096,205
8/9/13,59775405.36,29733002.89,49463,1188420291,103.07,0,596171633.3,4875,43.8878449,64633,37392766.14,63387,31.84290962,0.0005,21871927,195
8/10/13,49352540.39,26304487.54,51485,1185846830,102.8,0,597122861.6,5250,29.64591768,59304,37392766.14,68737,33.01742839,0.0005,23657662,210
8/11/13,41047799.15,24053909.76,38206,1188707550,103,0,598148336.7,5400,32.84307247,54134,37392766.14,50384,36.6375326,0.0005,17483543,216
8/12/13,82681929.81,39502335.31,50012,1212313400,105,0,599019079.9,5400,25.37058276,103392,37392766.14,90956,43.09935,0.0005,28977191,216
