date,txvolume_usd,adjustedtxvolume_usd,txcount,marketcap_usd,price_usd,exchangevolume_usd,realizedcap_usd,generatedcoins,fees,activeaddresses,averagedifficulty,paymentcount,mediantxvalue_usd,medianfee,blocksize,blockcount
6/28/18,69943438.27,41761417.94,23694,4610243460,80.63,263414000,7018308007,13375,24.64782376,112945,10457237.36,64732,87.13203626,0.000372,20224469,535
6/29/18,79142181.87,43987869.94,26267,4278561369,74.81,309339008,7012838851,15200,26.91623019,92505,9842220.166,69465,85.50175094,0.000261,16154011,608
6/30/18,66952821.12,34954120.24,24450,4516854496,78.95,276550016,7009316894,15575,23.54773992,87099,9773635.068,65079,77.97804655,0.00026251,14603981,623
7/1/18,51750622.8,25134001.21,19808,4663826422,81.5,343401984,7006708845,14050,22.55149056,81607,9773635.068,63975,81.4865525,0.000374,13662042,562
7/2/18,95005841.25,55536252.19,24424,4594163078,80.27,302471008,6992834280,12975,26.79343324,110033,9817254.657,66810,94.91082096,0.000374,18617716,519
7/3/18,95326466.32,49386374.33,24786,4888579250,85.39,343900992,6990332442,13425,27.17809549,89981,9869969.394,67070,116.7104773,0.000374,15644737,537
7/4/18,130681357.7,71667177.82,23752,4877272843,85.17,282222016,6987229664,13275,27.23226931,88468,9869969.394,68244,85.97068317,0.000374,15491905,531
7/5/18,136321382.5,64810083.29,24041,4905669781,85.65,306121984,6983839900,13300,25.21376037,88658,9869969.394,66375,96.6568027,0.00034,14801079,532
7/6/18,91347904.76,54135307.8,23975,4803115248,83.84,253160000,6980111387,14675,24.96215026,86929,9429041.353,65064,84.53217046,0.00036914,14714468,587
7/7/18,71120707.91,37564133.78,22246,4779375366,83.4,238936992,6972952289,14900,23.53000269,82517,9232469.985,63055,83.4,0.000374,13680642,596
7/8/18,74981593.11,36695843.96,23498,4944223801,86.26,239655008,6966651185,15075,29.67055939,88941,9232469.985,67154,94.37142546,0.00041,17812934,603
7/9/18,75233990.3,46823236.4,25370,4732371608,82.54,263326000,6961436838,15612.5,28.00937044,94817,9387023.122,68340,92.00519113,0.000374,17121691,625
7/10/18,119400292.8,78842498.29,25265,4632857946,80.78,321614016,6951113914,12900,28.46942948,93288,9683851.809,68254,99.62036221,0.00036914,18207392,516
7/11/18,383690078.7,43887350.14,23993,4367025058,76.13,284915008,6947572943,13850,25.07064443,87006,9683851.809,65005,89.2595176,0.000372,14546759,554
7/12/18,86845140.38,40417052.21,23309,4509161181,78.59,267396992,6940417033,14025,26.25291352,85757,9683851.809,62872,78.59,0.000374,15246535,561
7/13/18,59559765.23,33552286.16,22931,4435928017,77.29,256038000,6934868091,14575,25.10486732,90508,9418499.719,61297,77.27702765,0.000374,15239363,583
7/14/18,44194412.77,29229648.61,20652,4418690235,76.97,197776000,6933128432,14850,21.02393025,80298,9308365.721,52067,75.41789995,0.000374,13275571,594
7/15/18,56428916.94,28323659.62,20578,4404162396,76.7,230467008,6932181803,15125,23.23445286,80277,9308365.721,69427,72.99394574,0.000374,14247283,605
7/16/18,74401990.76,45635782.03,24580,4535020151,78.96,307904000,6927932318,15850,25.95470783,93470,9447382.877,65363,75.76306752,0.000374,16138435,634
7/17/18,93406736.96,55059543.34,26348,4843006522,84.3,341836000,6919590538,15100,28.12629266,93532,9693242.915,67974,90.87749823,0.000372,17132893,604
7/18/18,113998122,68507564.15,27438,5161797749,89.82,375428992,6912568035,14700,28.61201906,96462,9693242.915,68530,95.39457231,0.00034022,17430464,588
7/19/18,73327546.6,40717951.23,24101,4994979990,86.9,307785984,6911879847,14300,24.84570501,90589,9693242.915,66413,83.0987333,0.000374,15090210,572
7/20/18,89338002.78,52788872.79,26160,4983942081,86.68,287448000,6909107176,13775,24.96795131,99181,10007937.92,75908,80.31630112,0.00036231,16102156,551
7/21/18,70965770.69,47610636.84,21282,4753841697,82.66,246152992,6906463498,13150,20.7528874,88898,10021646.22,69214,62.64633683,0.000374,13090451,526
7/22/18,61837432.69,36051397.91,20243,4846523859,84.26,245916992,6900458862,13225,20.24490719,81770,10021646.22,60727,61.14143635,0.000374,13111760,529
7/23/18,66831258.81,37643177.18,24764,4788970194,83.23,296071008,6893218260,15425,26.36694229,92198,9869275.517,66144,76.08999793,0.000374,16411962,617
7/24/18,80388585.17,48164806.41,27110,4758185481,82.68,440572992,6894470751,15750,27.89983418,94116,9510707.494,69121,82.68,0.000412,16683918,630
7/25/18,74501385.28,42673406.48,26322,5104080070,88.66,310156992,6886497271,15575,28.04974879,103109,9510707.494,68499,84.03120503,0.000412,17587788,623
7/26/18,71043689.44,38414585.31,24811,4968213255,86.28,286579008,6882495018,16125,26.09918813,87512,9606819.299,65486,75.00013157,0.000374,15807984,645
7/27/18,60571074.05,38357306.22,23944,4822811331,83.73,358798016,6881571721,12900,22.74453585,87064,10449981.95,65464,66.90903737,0.000374,14560441,516
7/28/18,45923020.47,27220607.97,20812,4870692879,84.54,279804992,6881114361,14175,20.55618717,79578,10449981.95,61151,59.44007315,0.000374,12562615,567
7/29/18,51813097.68,30488162.39,20677,4843699973,84.05,276696000,6880506197,14775,21.81076719,81420,10449981.95,62733,57.92753905,0.000374,13676789,591
7/30/18,85018871.97,44524826.32,24424,4850263995,84.15,313998000,6876388952,12400,26.0120876,86689,10281531.11,64555,66.8151,0.000374,15494167,496
7/31/18,112263493.6,51905832.52,26512,4767355162,82.69,319362000,6873181129,13275,27.9435694,92609,10070201.87,68073,82.67619077,0.000374,16603773,531
8/1/18,61873990.55,37964180.83,25343,4635305358,80.39,301530000,6868317238,11750,29.67037764,89755,10070201.87,65634,72.01479375,0.000416,15535453,470
8/2/18,62853044.58,40001134.56,25224,4482085345,77.71,285466000,6864379795,14575,26.20087394,92298,10070201.87,63779,63.13225754,0.000372,16304125,583
8/3/18,62306248.77,35355918.7,26825,4401612250,76.3,298295000,6862610157,13575,25.53367409,93391,9448090.353,64175,64.87020659,0.000362,16697475,543
8/4/18,88243686.77,60569964.7,23147,4467519723,77.42,262765000,6855584119,14400,22.33856625,83630,9049638.264,60846,57.89715421,0.000319,14060876,576
8/5/18,43689798.74,25838064.61,20405,4235527923,73.38,265627000,6854783325,14900,21.17392718,78131,9049638.264,60779,52.0295049,0.000374,12542893,596
8/6/18,77924619.2,47052304.62,25206,4333544342,75.06,265134000,6846796536,14825,26.54836526,87834,9072309.175,62830,63.78215994,0.000372,16131309,593
8/7/18,68122128.24,36177530.69,27812,4273619228,74,299418000,6839980004,15600,29.46500006,96555,9217686.392,65931,66.6,0.00037276,17727304,624
8/8/18,178119794.5,124883759.3,30339,3937363060,68.16,313187000,6741444154,14725,33.8715848,99513,9217686.392,69272,69.23578223,0.00034,20740484,589
8/9/18,110060644.5,56903357.51,28422,3609679306,62.47,270095000,6728558344,15850,30.56484788,104675,9217686.392,65155,62.38419433,0.000326,20486136,634
8/10/18,78491818.54,45225261.12,28160,3697994392,63.98,259781000,6721871213,13400,25.65555815,88453,9740950.578,64388,55.32775299,0.00029128,16068562,536
8/11/18,69455784.01,37691299.77,26817,3438942417,59.49,259948000,6715530390,12750,24.27192636,83233,9845135.169,60302,59.47673373,0.000259,14757460,510
8/12/18,48601898.4,25901233.56,21981,3366200746,58.22,276383000,6709969228,12600,20.90048889,74467,9845135.169,55644,40.754,0.00035797,12872515,504
8/13/18,69820148.27,34632355.94,28397,3439851961,59.48,223061000,6698944294,13375,26.57643422,90164,9845135.169,66034,52.41366596,0.000362,16498006,535
8/14/18,105096550.2,51103068.67,31445,3297297374,57,250440000,6679779082,14100,28.30773625,96439,8907657.163,66731,72.06000021,0.00025743,17576891,564
8/15/18,96811708.2,44558873.32,29572,3163928782,54.68,282699000,6661459687,14200,24.81538073,90976,8873191.059,65021,57.53916689,0.00025958,16198219,568
8/16/18,54990315.64,30163998.77,27953,3156660385,54.54,211779000,6656714341,13700,23.88085865,86621,8873191.059,62753,51.42710059,0.0002906,16084241,548
8/17/18,59422315.75,32739505.82,29406,3203227961,55.33,263383000,6657645480,13075,24.45753124,89724,8747565.631,65065,52.55499135,0.0002825,16223751,523
8/18/18,65930461.98,36609724.32,25886,3564347800,61.56,243057000,6654447634,15775,23.15252064,80416,8479765.315,60093,50.04385753,0.0003,14742604,631
8/19/18,42513384.88,21044218.93,22699,3314069282,57.22,204484000,6653519417,14375,28.24337302,83290,8479765.315,56492,35.32780767,0.000374,24398412,575
8/20/18,56589567.73,28923257.93,26422,3354743435,57.91,244192000,6641150115,15325,24.51242133,82814,8479765.315,54458,46.54469169,0.000374,15586965,613
8/21/18,59198100.86,30404385.21,24430,3115903504,53.77,187486000,6637568922,14350,23.01885832,79144,8809283.221,64522,45.86581,0.000362,14394714,574
8/22/18,80909294.96,30934372.28,25595,3284103568,56.66,228893000,6633045707,14450,23.08301501,79422,8827455.165,59421,52.33910387,0.000374,14598614,578
8/23/18,48011324.85,21475093.39,25387,3199953762,55.19,205125000,6630275133,14275,23.24290476,79759,8827455.165,58428,45.83340695,0.000362,15159055,571
8/24/18,53903552.61,32261222.66,25651,3340306341,57.6,194676000,6627656276,14350,22.68561711,82387,8794637.861,59571,44.87988442,0.000374,14865602,574
8/25/18,39171715.81,22108582.77,23083,3359643879,57.92,187571000,6625808631,15350,21.2014138,75540,8752406.828,56252,38.95647014,0.0003731,13409197,614
8/26/18,45544040.98,31952662.24,21534,3368342783,58.05,206572000,6624751305,13750,19.76940717,71627,8752406.828,54487,38.81135054,0.000374,12498485,550
8/27/18,71814503.34,39131082.8,24818,3323074562,57.26,228072000,6623348283,14175,22.37953329,79844,8752406.828,58052,46.02551242,0.000374,14532569,567
8/28/18,66187563.73,38557015.12,27061,3496514582,60.23,246764000,6623595907,13700,27.37928937,87576,8806279.552,62601,60.10954,0.000364,18454938,548
8/29/18,49399635.24,30559936.76,25522,3659586203,63.03,220637000,6612125490,15025,25.13049772,81254,8809843.117,58629,50.32697477,0.000372,15423711,601
8/30/18,40782879.48,25210358.35,25178,3587178921,61.77,219094000,6610420371,14125,23.47983454,81053,8809843.117,58132,47.71421612,0.00035,15213463,565
8/31/18,42328706.12,21934621.6,26726,3509672891,60.42,265252000,6609359398,14350,23.92989719,84766,8758761.407,61069,43.01310978,0.00027031,15429971,574
9/1/18,59907043.22,37578596.67,28620,3587596247,61.74,306586000,6611821167,15125,24.36397819,85734,8686646.051,62547,41.97219855,0.0003,16039165,605
9/2/18,63160252.88,35858298.89,25248,3834782184,65.98,265104000,6610775688,13600,22.23301705,79796,8686646.051,58911,35.93584007,0.00036201,14691192,544
9/3/18,61406099.65,42114935.41,74778,3826689212,65.82,235034000,6604545875,14950,25.83081312,91902,8686646.051,60795,0.056740789,0.00000384,27991748,598
9/4/18,67245505.63,40186057.08,28882,3798346106,65.32,308206000,6603285181,14100,32.75087123,94045,8812555.265,63507,47.03337533,0.00036914,20312027,564
9/5/18,77819134.68,49536867.88,28653,3935887730,67.67,409226000,6596370478,15375,28.97365667,88915,8819878.314,62263,51.38331974,0.000329,19343892,615
9/6/18,89097438.14,56162832.6,29506,3392778072,58.32,351270000,6589216189,13725,25.53017231,87850,8819878.314,62178,44.21342368,0.0002502,16313900,549
9/7/18,51157437.08,31709304.17,28434,3336636076,57.34,229626000,6585328008,13650,23.47246886,85174,8769200.935,60420,36.65698665,0.000372,15995353,546
9/8/18,59140535.61,21994474.02,25991,3267479229,56.13,223684000,6580343925,15025,22.27817047,78106,8697984.705,58677,33.49687523,0.00036042,15009941,601
9/9/18,40472634.47,17959949.99,25265,3101708611,53.27,253320000,6578909293,14025,21.44078373,79181,8697984.705,58937,31.573129,0.000372,14587184,561
9/10/18,55364042.6,36388974.65,27868,3202176184,54.99,251240000,6556897516,14725,24.35033759,82714,8697984.705,60003,36.87009223,0.00036914,15916745,589
9/11/18,65925178.6,26826223.88,28481,3180930069,54.61,272379000,6551777837,14750,25.64605844,83968,8779653.764,61163,39.89236581,0.000348,16389824,590
9/12/18,53409792.34,30567794.24,28478,3052287065,52.39,290357000,6547520699,13750,25.14127837,85064,8785275.909,62836,47.60579602,0.000316,15716289,550
9/13/18,44782461.87,25464732.84,26906,3023333433,51.88,295074000,6545504701,14600,23.75919753,85535,8785275.909,60276,38.67008353,0.00033701,15909015,584
9/14/18,49569918.42,31262950.74,27316,3185588136,54.65,336190000,6543663019,15000,23.60893771,84751,8791698.809,59271,41.19549845,0.000359,15766284,600
9/15/18,39316251.08,24577825.03,24969,3285297725,56.34,252020000,6540626888,14450,22.03081806,79441,8799549.02,56620,34.42238784,0.00034891,14410621,578
9/16/18,34237324.98,20622758.73,22179,3300046629,56.58,253978000,6537679019,13825,18.81333431,72936,8799549.02,53691,33.948,0.00034242,12631683,553
9/17/18,46735643.22,29585230.2,26124,3326383522,57.02,261325000,6530489455,13950,24.3581458,79424,8799549.02,57278,38.79984517,0.00035,14823736,558
9/18/18,40252662.01,25443275.86,26103,3051077641,52.29,296552000,6528223201,15575,23.80121367,82671,8705902.053,60143,36.65224463,0.00035082,15992706,623
9/19/18,42882733.6,29548090.96,25047,3153129331,54.02,271642000,6518187530,12675,21.50068148,80373,8696471.174,57209,37.80495543,0.000336,17024574,507
9/20/18,100936135.8,81374188.93,27979,3174360767,54.37,260631000,6478483000,15075,24.32633103,89828,8696471.174,59991,53.25241051,0.000259,17218590,603
9/21/18,77504692.5,45671814.38,33476,3315821355,56.78,398550000,6475736994,15150,26.67944869,126209,8724697.179,66140,58.87894765,0.0002205,24697729,606
9/22/18,76830643.74,50446420.64,27046,3551738517,60.81,298424000,6467998953,15425,21.83354003,84309,8760775.53,59167,43.77851763,0.000202,16802816,617
9/23/18,52817197.3,30490353.09,26115,3537468995,60.55,304888000,6467245177,15325,19.42140825,77346,8760775.53,56750,42.385,0.00020271,15181900,613
9/24/18,76583415.93,53584968.64,27627,3584651267,61.34,296366000,6464878431,14200,22.62391959,84037,8800492.929,57676,44.5575821,0.000224,17968040,568
9/25/18,46784562.11,29804492.13,28344,3391372797,58.02,351579000,6458168120,14225,21.38697607,81672,9230764.747,60921,48.57324394,0.000224,18467534,569
9/26/18,66997396.26,42013927.21,28463,3358674558,57.45,294136000,6450791430,12925,20.80706452,80868,9230764.747,59101,49.6868964,0.000223,17941557,517
9/27/18,96690776.87,50777586.71,31736,3359711618,57.45,574277000,6448049301,14025,24.37493352,89426,9230764.747,61954,57.43500555,0.000226,20973051,561
9/28/18,131621160.3,63255665.24,30752,3694944158,63.17,459862000,6445041919,15550,26.30738168,111345,9075577.64,65708,49.68446208,0.000226,27271323,622
9/29/18,43594020.78,24220136.9,27191,3606395093,61.64,356028000,6443899663,13600,20.7080426,84745,8910079.098,58774,39.20002889,0.00018781,15574114,544
9/30/18,49505927.16,28416849.96,25678,3607043408,61.63,463002000,6442488465,15275,19.92701853,100125,8910079.098,56212,41.15944204,0.000222,19109435,611
10/1/18,80609280.21,52560116.24,28782,3576704172,61.1,456583000,6439731871,14825,23.07180865,89888,8923220.301,62148,47.047,0.000222,16378102,593
10/2/18,52453357.54,32852794.4,27095,3530550899,60.3,444830000,6436611550,13850,20.76639005,84137,9146222.543,60182,42.79012881,0.00021944,15613224,554
10/3/18,66821362.01,52129828.04,28000,3489294050,59.58,452464000,6431925398,13125,19.9002416,83605,9146222.543,59171,40.34701535,0.00020845,15641373,525
10/4/18,40825243.48,27114629.71,24039,3369525887,57.52,343602000,6430960434,13175,18.64817675,81575,9146222.543,54830,45.46548356,0.000224,14621208,527
10/5/18,52196890.09,34196552.1,26361,3417621105,58.33,371790000,6428707796,14375,20.76534665,83440,8916459.228,56893,37.89373452,0.000223,14592772,575
10/6/18,55470007.72,33985214.11,25146,3451182409,58.88,375900000,6428166826,14725,18.53010216,79011,8478980.594,55729,36.43460073,0.000192,14197831,589
10/7/18,71437093.35,47997448.36,21492,3396136374,57.93,435270000,6425415487,14875,18.64304484,71743,8478980.594,52321,40.47943907,0.000223,14317329,595
10/8/18,81026011.96,42776061.29,23160,3414765494,58.23,347408000,6423227162,15575,20.06049541,81146,8478980.594,53700,52.82228821,0.000226,15410949,623
10/9/18,90348958.81,57502805.03,22835,3487183856,59.45,318545000,6416373404,14025,19.22947148,75760,8969901.375,53097,59.08919854,0.000224,13998421,561
10/10/18,68701694.68,42658903.89,22736,3441585026,58.66,358009000,6410008829,14125,21.51766751,80075,8979719.79,54838,56.744243,0.000226,14476767,565
10/11/18,111672152.2,63432178.3,28090,3402615046,57.98,343098000,6402660781,14325,24.04445488,91797,8979719.79,59328,60.16011758,0.000223,17705649,573
10/12/18,85579530.61,48930650.39,24858,2986034164,50.87,280891000,6398634488,14850,19.44389706,78589,8925324.236,54828,50.84960062,0.000224,14601500,594
10/13/18,69790017.99,40838272.18,23406,3138815904,53.46,237333000,6397109954,13900,17.80733606,74171,8858250.019,52591,32.63352044,0.00019,13233690,556
10/14/18,48978016.54,26561758.59,20822,3142294548,53.51,242221000,6394612754,15125,16.33683355,67648,8858250.019,50723,37.87098868,0.000223,11470516,605
10/15/18,90346152.93,56059288.98,25061,3064512683,52.17,431765000,6391767893,14875,22.90184769,82098,8860229.584,56570,59.5431355,0.000226,15432883,595
10/16/18,75046889.11,42226802.55,26416,3229687910,54.97,281917000,6388080671,14375,30.06666275,93156,9054556.951,56404,44.94918943,0.000223,23960230,575
10/17/18,70960394.77,48469142.75,27262,3188952514,54.26,295022000,6383890155,13675,43.81337147,164683,9054556.951,55481,59.63174,0.000226,48432545,547
10/18/18,84288035.5,53590512.3,28438,3157729163,53.72,296411000,6380216516,15350,56.36361637,162025,9054556.951,48119,65.63769659,0.000226,64087738,614
10/19/18,58385763.97,37860135.7,26501,3089819802,52.55,272130000,6379397291,12875,29.24724151,108674,8974885.335,61193,45.07255908,0.000224,32668866,515
10/20/18,103030348.8,87618981.07,25055,3121298139,53.07,258418000,6369051195,14025,18.15903809,208245,8884304.327,50084,40.84278875,0.000226,70190201,561
10/21/18,37686617.97,27583847.67,21166,3142805126,53.43,273510000,6368472700,14025,15.43149807,77236,8884304.327,50209,41.50905424,0.000224,15536988,561
10/22/18,65983010.39,35924368.77,23686,3105808640,52.78,263337000,6367429936,14450,18.94278737,82949,8884304.327,53179,53.91477,0.000226,22519344,578
10/23/18,54529298.62,29312517.28,24759,3074637860,52.24,278025000,6362806544,14450,23.2059622,83914,8739506.198,54858,42.32959453,0.000222,25302413,578
10/24/18,42325092.76,21694614.5,23624,3087939730,52.46,291042000,6361662660,13800,18.79812628,80435,8717916.02,53535,46.21726,0.000224,25023180,552
10/25/18,40659737.24,25177239.86,23596,3091002916,52.49,241117000,6357443192,13875,17.94888469,84990,8717916.02,51290,52.48901581,0.000226,25200820,555
10/26/18,41835242.69,25956215.28,25836,3075412478,52.22,292908000,6355065365,12350,16.45961941,82895,8623422.954,55320,43.2966464,0.000223,19270617,494
10/27/18,24853208.15,14454213.29,21412,3071052355,52.13,312308000,6354197481,14550,15.07320725,73252,8187466.308,49623,50.08093547,0.000224,14070335,582
10/28/18,28486577.16,16748531.8,20398,3066859684,52.05,335237000,6353324230,15450,15.47211863,74052,8187466.308,49927,47.54647785,0.000225,14147435,618
10/29/18,44001398.9,27764078.42,23862,3054891731,51.83,373076000,6348574234,14400,17.68079116,82279,8187466.308,53128,52.19285406,0.000226,16568458,576
10/30/18,46870491.69,28914135.15,25187,2888644289,49,295448000,6337912283,13975,17.44312457,81521,8339558.324,53915,41.10133769,0.00021944,16987392,559
10/31/18,37964924.36,20713137.04,24488,2909539877,49.34,410734000,6337032604,14425,18.25452161,79721,8396359.274,59048,49.33941779,0.000224,16838965,577
11/1/18,41203957.1,24855054.17,23545,2923215125,49.56,321492000,6335693387,13725,16.56953413,82417,8396359.274,56430,54.16103592,0.000226,18923187,549
11/2/18,50501933.9,27363042.89,25610,2969850149,50.34,362726000,6335266242,13900,16.51625661,83348,8357637.684,57480,50.33033472,0.000224,16613079,556
11/3/18,29725956.04,15443334.19,22635,3027359874,51.3,325128000,6334472594,13875,14.80973792,71640,8101438.67,48718,49.7494062,0.000224,14790502,555
11/4/18,45942877.73,27681560.5,23125,3009766551,50.99,441533000,6334604212,15075,19.36539359,82995,8101438.67,53163,59.00999631,0.000226,16569921,603
11/5/18,53573813.72,30909384.54,23722,3163694699,53.59,398133000,6332241593,15300,21.55592893,92304,8101438.67,52952,56.48364403,0.000226,20320246,612
11/6/18,57931342.03,35861123.6,25287,3128480490,53.7,371534000,6331251968,13975,19.40412334,87954,8272857.319,53580,55.27052792,0.000224,18406459,559
11/7/18,116538934.4,66065352.5,24783,3309735809,56.04,385412000,6327142225,14700,17.70154505,84836,8349684.849,54179,56.16201981,0.000224,16083035,588
11/8/18,49305606.71,28723963.03,24702,3201531572,54.19,351857000,6325636390,14525,18.58950233,81410,8349684.849,52669,50.37643294,0.000224,16698980,581
11/9/18,45645139.09,24103816.54,24704,3093692383,52.36,386711000,6324743658,13700,16.13050373,80043,8327249.952,52271,49.26013459,0.00021238,16261185,548
11/10/18,30884647.49,15296479.93,30686,3069366450,51.93,322713000,6324454228,14225,14.69689224,79996,8208370.79,55701,18.6090293,0.00014213,17059028,569
11/11/18,32190374.29,17600185.08,31761,3093353466,52.32,410262000,6322851462,14200,15.46597674,86382,8208370.79,60604,13.6105248,0.0000416,19058559,568
11/12/18,36290937.41,22282529.2,23812,3044006569,51.48,388194000,6320758313,13875,17.68916836,89149,8208370.79,63249,49.89723865,0.000225,25959418,555
11/13/18,46102830.7,23400211.82,24187,2994431196,50.63,356433000,6315901120,15525,16.35132889,85263,8121845.641,51783,51.08344228,0.000224,16469050,621
11/14/18,78569187.94,42544330.29,27472,2933285349,49.58,604639000,6306771751,14100,20.01724504,90953,8068443.4,58724,73.61130552,0.000226,18107756,564
11/15/18,248599733.7,101891267.9,25736,2587616673,43.73,588718000,6279218918,13250,17.31977511,87042,8068443.4,54621,68.38412914,0.000224,16312673,530
11/16/18,41100497.86,24662018.94,24970,2601895897,43.96,411507000,6275306632,14525,16.61408416,83350,8063420.346,53373,54.47633276,0.000224,15519636,581
11/17/18,31947944.21,18397812.72,23990,2515498717,42.49,330818000,6269556331,14325,15.55200142,80780,8000573.763,50529,46.95503871,0.00021854,14783553,573
11/18/18,27875532.32,14583322.41,22302,2492333060,42.09,352001000,6267528317,13650,14.3972713,77814,8000573.763,50068,44.58900578,0.000224,14000079,546
11/19/18,106979309.2,77461443.95,26482,2507885690,42.34,571241000,6248737331,13050,21.26807981,90135,8000573.763,54393,84.6785922,0.000225,17730711,522
11/20/18,85014126.87,46769244.16,29091,2166784167,36.57,619356000,6226317076,12400,21.30957877,101256,7829749.71,57909,87.96782543,0.000224,19404249,496
11/21/18,52121984.25,28964637.17,25804,1959648457,33.07,504001000,6219470030,13750,21.13653667,89327,7483935.163,53889,60.47619733,0.000224,18598378,550
11/22/18,44211421.01,24603578.1,23595,2055770813,34.69,468218000,6215096787,13675,15.54829066,79668,7483935.163,46345,54.34006586,0.000226,15128007,547
11/23/18,52871679.48,38125053.6,24058,1898221972,32.02,462932000,6162507678,12700,16.25812085,81254,7483935.163,54358,53.93343166,0.000224,15128279,508
11/24/18,39057561.96,22349984.04,22675,1912758169,32.26,396969000,6156609297,13700,15.13857884,76651,7139609.906,45358,50.95075718,0.00022104,14505231,548
11/25/18,67982749.79,35231282.31,24047,1733744923,29.23,573938000,6148753150,13025,18.09485762,83721,6857057.286,54602,67.37859008,0.00022456,15910600,521
11/26/18,52338919.34,30234110.88,23655,1831337444,30.87,528902000,6137758281,12500,17.55362301,82394,6857057.286,49785,64.722301,0.000224,15961724,500
11/27/18,34403135.65,20517724.17,22852,1744940048,29.41,486621000,6131949572,11650,16.46500079,85528,6857057.286,51000,50.94570778,0.000224,15660313,466
11/28/18,47868090.76,26541561.97,25022,1846698840,31.12,573550000,6127668982,13275,18.63293412,85846,6416127.751,51271,57.41667635,0.000224,17132191,531
11/29/18,562709003.4,191686317.1,24147,2060849539,34.72,476701013,5882552539,13675,15.71931853,84995,6084339.189,52924,62.6282832,0.00021944,16684185,547
11/30/18,1163376827,392947777.3,26265,2007179026,33.8,431153649,4860446073,14450,16.16558959,95284,6084339.189,56962,63.44248947,0.000168,17731320,578
12/1/18,32599140.11,15902247.1,22753,1908220349,32.13,428286157,4859179666,14825,15.00331012,80065,6083713.279,49023,50.01737601,0.00021854,14750763,593
12/2/18,27626432.45,16094150.62,20152,2035381124,34.26,407318732,4856521879,14900,13.6420771,74591,6010106.267,45974,48.81577794,0.000224,13778963,596
12/3/18,38552600.53,24458659.63,21575,2009142200,33.81,431873524,4850435187,14975,15.10036177,77933,6010106.267,46586,54.09058634,0.000224,14879235,599
12/4/18,33461307.66,18100707.7,21448,1842845309,31.01,398521610,4847003132,15650,15.96903674,79699,6010106.267,48190,51.96422357,0.000224,14874372,626
12/5/18,44688087.13,23535265.09,22328,1855693503,31.22,392132740,4839574271,14025,15.8139259,79059,6189797.478,47614,53.48291332,0.000224,14940555,561
12/6/18,51116402.83,28835704.82,23111,1739518419,29.25,451241301,4818779632,13725,16.75427293,78201,6281822.626,48799,58.04970005,0.000226,15173568,549
12/7/18,80382035.82,46672496.14,27082,1600659321,26.91,519622321,4777753197,13400,18.78277447,86824,6281822.626,52303,75.07025624,0.00021854,16867577,536
12/8/18,41743151.5,20987670.11,23659,1495202511,25.13,504751040,4770407057,13275,14.40072144,75556,6281822.626,48064,47.90614527,0.000192,14221751,531
12/9/18,28738194.73,16447572.13,21575,1475498716,24.8,471979152,4767091313,13650,14.05110531,72011,5953120.154,46421,43.06148273,0.000224,13437855,546
12/10/18,32588702.26,18042319.94,22763,1541938389,25.91,423653343,4759335958,13925,19.34684916,78741,5934682.298,46833,46.7011165,0.000222,18290281,557
12/11/18,33432976.06,18089424.59,22066,1464569756,24.6,386533569,4752089109,12675,14.84628643,77795,5934682.298,46457,46.31034329,0.000224,15334485,507
12/12/18,44119548.72,18945359.42,22057,1417354353,23.8,367818943,4749238983,14100,14.68370649,82259,5843438.057,47038,44.97238075,0.00021854,16439746,564
12/13/18,38151300.89,24097557.61,22369,1460881789,24.53,328942983,4735401605,15350,15.33184967,86709,5535753.992,47459,48.18034243,0.000224,15777815,614
12/14/18,32880476.63,18541200.37,23350,1409139390,23.65,318851820,4728086044,14300,15.77115092,76876,5535753.992,47657,47.65315977,0.000223,14788411,572
12/15/18,42000263.98,22256516.03,22674,1398028569,23.46,291476162,4723556098,13875,14.92460018,82092,5535753.992,46367,39.55221832,0.000192,35771831,555
12/16/18,43059422.74,25219389.94,21513,1417716714,23.79,424549776,4720384048,13500,14.40831027,71827,5590874.205,41580,49.23410681,0.000224,13489664,540
12/17/18,81113007.45,61668051.2,24849,1530802171,25.68,613385969,4701463123,13500,19.50039198,85249,5611299.462,52844,52.78471895,0.000224,17210586,540
12/18/18,52333134.04,31177523.81,24504,1745376046,29.27,492064386,4699269471,12975,15.90324924,76543,5611299.462,42707,45.70319338,0.000224,15138870,519
12/19/18,75539825.64,44412807.07,26676,1809055957,30.33,505439992,4693879518,14200,18.64448087,83705,5608114.947,50086,56.79993335,0.000224,17539177,568
12/20/18,73700205.64,37715088.29,25363,1765665285,29.6,796645103,4694742235,16400,16.73462206,80757,5249538.547,46892,50.93731777,0.000226,16236359,656
12/21/18,62531695.39,31660706.26,25601,1952884861,32.73,546504526,4691421515,16525,16.33380089,81368,5249538.547,50493,57.2775,0.000224,16396875,661
12/22/18,52396487.67,23999509.45,22843,1839939800,30.83,419546205,4691392364,16550,16.73800852,78032,5249538.547,61093,41.65694692,0.00022334,16183269,662
12/23/18,74294703.48,36376452.41,23117,1909869496,31.99,554317219,4689530590,14850,14.60254432,77402,5950698.576,47301,47.61760733,0.000224,14857826,594
12/24/18,80130783.58,39064744.56,23398,1998516771,33.47,535897387,4689194281,14050,16.76229088,81614,5990622.279,48776,61.91193578,0.000226,16261448,562
