date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-06-25,7742,237178,6763114789.1478425206924,0.10492018344726,3.767474455561052983443127812,0.000625,0.022442503028116375,8356.78769138,300075.572910594081065958956,0,0,137.36697923,,0.0030621863334397027,35.9080048449862,,6.213407755503523,188345602,92771,38723,1371112.64331043,49233919.43901275592455566607,35.07621739,1259.516983983909202750018,4.246011,152.4657835598647000482,1358256.3659425,48772276.1689966390535624935,,0.04065596363774773,0.05022788757552141
2019-06-26,9604,237072,6674767601.0865592751896,0.0132476137266398,0.469481325580859124490146241,0.000625,0.02214933455509675,1102.32069058,39065.071620258730429941784,0,0,2.06404831,,0.0027550078595518545,35.4389352881548,,5.024877461892877,188345602,106665,39003,91250578.55377954,3233823348.374079335438532593,2339.42581999,82906.760246064089924054452,2.33841702,82.871009448499788714696,91244625.25725182,3233612369.883682269690046742,,0.040745052997847905,0.05016131574086116
2019-06-27,8856,236295,6334659974.2779727089858,0.0470465563846663,1.582324909596548034518879163,0.00034779,0.011697280791585120891,4138.2150996,139181.29904827219842384084,0,0,123.72242663,,0.003027343269081637,33.6331717173729,,1.536094526340262,188345602,113045,40532,1522323.85936439,51200579.77145636191211461103,37.35768097,1256.457299026843804723713,2.29502,77.188801754805152958,1514181.52496504,50926727.24042275103243314342,,0.04177496587762177,0.05073295489040872
2019-06-28,7593,236222,6469001667.7632746726596,0.107693702291928,3.698895712648941109908941534,0.000625,0.021466527486806125,9136.73370245,313814.31226123331199454001,0,0,118.06360654,,0.002779241464056104,34.3464439788898,,2.12636531858967,188345602,106116,39239,1595289.24721353,54792512.75954478912079293899,40.28142717,1383.523781684134496155866,3.15362,108.315632660706451076,1580602.92076066,54288089.67077560231519831527,,0.04185853191105005,0.050292197158410365
2019-06-29,8497,237711,6679326122.340485752648,0.0134768663789869,0.4779319755629835946909324756,0.000625,0.0221644614057025,1100.14355625,39014.543029176675807225,0,0,170.80379227,,0.002969030014611345,35.463138249124,,11.759251280017919,188345602,97472,39605,1102701.52378485,39105256.5855018322706769714,27.67448778,981.42418611583273370472,3.8184775,135.41519548366938871,1096048.08854647,38869304.89181156903391079228,,0.04070840817073072,0.050362976629478196
2019-06-30,8441,237209,6032904015.3622819798746,0.0161123690135422,0.5160958083788839874191977361,0.000625,0.0200193950353108125,1104.16453613,35367.529652427501207097449,0,0,168.75689586,,0.002954179135008772,32.0310320564973,,-2.5075825870993067,188345602,80887,35767,1116076.47820837,35749081.4509949097501217424,31.06642142,995.089540384674370892166,4.99925,160.131137008444127025,1111152.69487764,35591367.58928905007279049037,,0.044566719184902244,0.0522855419124576
2019-07-01,8181,237946,6242880488.41541716316,0.0815933725589048,2.704484034259513497589498384,0.00032738,0.0108512977876565404,6141.45155914,203563.8087748050970932812,0,0,141.64845249,,0.003135977722598601,33.14587875758,,0.4738840405025766,188345602,93605,32453,1329669.32353986,44073058.1857256138244071388,40.70703626,1349.2704884543728098508,2.04861,67.9029786815659638,1321065.44760928,43787875.1572853483476783424,,0.04501882729484749,0.05179770215438885
2019-07-02,4213,237697,5993641560.1958779730118,0.0294333133781411,0.9366437466243349301442535105,0.000122,0.0038823538356042798,2120.022696,67464.5757818338200879864,0,0,91.43188024,,0.002955817030976036,31.8225724229859,,-4.258603536555423,188345602,91109,28572,2059955.47176939,65553082.1885074998573800216,71.89852186,2287.995918995484897621774,2.0098621,63.95898223746452924439,2054284.56656276,65372619.39686562886237894508,,0.04560527740593122,0.05214632269276482
2019-07-03,16415,238113,6138809267.8798769991316,0.0402337418907671,1.311351393278234971992599021,0.00005,0.00162966621006629,4102.99676428,133730.303735168772686082424,0,0,173.14368556,,0.0027270127440093455,32.5933242013258,,5.630301792145763,188345602,121021,45153,1087799.4273169,35454999.40055626231971674602,23.86800794,777.937720828238352926852,0.3437538,11.20407904883770878804,1077712.1626541,35126221.91309704454446680578,,0.043676476640307126,0.05199939441022929
2019-07-04,7241,237969,6222292468.2527712045808,0.0351660349378279,1.161765138173814918501906174,0.00005,0.00165182844785852,5185.93517228,171325.504926443578265316512,0,0,97.6036321,,0.0029557607837570987,33.0365689571704,,13.630652224518784,188345602,168387,49240,1929698.700187,63750624.1752899149534708648,38.88529418,1284.636702597426824388272,1.7425,57.566221407869422,1914711.88527246,63255511.23091736442827464718,,0.04214886879325443,0.05200775146041392
2019-07-05,7359,237921,6152357293.500718067753,0.0267246292436292,0.8729668540024878686789879538,0.0000504,0.0016463288991076956,3226.94553191,105409.001687100942506277115,0,0,177.04172291,,0.002970000964348323,32.6652559346765,,5.441221293167134,188345602,138856,41601,1063848.673079043,34750889.18189292903412913459,25.19725888,823.07491016750013955232,2,65.330511869353,1048231.16669471,34240739.33878724737817811132,,0.04071174728914053,0.05178835179025628
2019-07-06,7040,239350,6128171758.9795512510258,0.0624684078128257,2.032524935660435606769431618,0.00033022,0.010744317131706783438,6197.61567593,201650.863916871223643832897,0,0,137.17995885,,0.002902943489187615,32.5368455323929,,4.237732243219614,188345602,121083,42800,1372981.91064458,44672500.34541237060570881548,31.4405337,1022.97578845289341409073,1.5826995,51.49604915569547663355,1345654.84247317,43783363.74946603293198414849,,0.04070954884365042,0.051307297262719175
2019-07-07,6865,238847,6234013183.319975513245,0.0901914232225871,2.98522776970390512066049527,0.00023503,0.007779210679289946175,9211.97158511,304905.193942063759158410975,0,0,30.70132778,,0.0028891644838259325,33.0987987886225,,4.806500113797881,188345602,124062,41924,6134770.56571917,203053536.5691026330215261433,145.70677795,4822.719325505547593873875,1.7505,57.93944727948368625,6108610.95869878,202187684.9999453078428686306,,0.04076909813506192,0.051180378201521735
2019-07-08,8986,234577,6311264195.9492333476144,0.0377128081876484,1.263716771275638511234996844,0.000457865,0.015342577423593335228,4275.42563862,143265.042926066263030254864,0,0,129.31931337,,0.0027199659255366156,33.5089544376472,,5.121452048954723,188345602,134788,46465,1456438.30832319,48803724.91484573845364079857,31.01516804,1039.285852728331610235488,1.6584984,55.57454732051078096448,1441119.78291999,48290417.14505796845000144753,,0.040792441587938974,0.049393400026889175
2019-07-09,6842,231174,6138261429.6627654351166,0.0926090470899657,3.018167325139661209786571582,0.0002,0.00651808310306366,9345.0863328,304560.24661247411437173024,0,0,196.68726364,,0.0025908368471089824,32.5904155153183,,7.839586775594566,188345602,121260,37965,957589.213041779,31208230.34601823531131238326,24.81218546,808.639433984539130531918,1.1268531,36.72461075372452384173,941994.621139109,30699996.11611840181478471339,,0.039861462031120565,0.04942489460902647
2019-07-10,5503,233751,5873437560.7470471065762,0.12769685311183523,3.982144979717930897315676793,0.00028079,0.008756257195122418399,10164.41411399,316970.776095405103317987319,0,0,203.74996088,,0.002575776145528928,31.1843626736081,,-2.755439644197687,188345602,100358,32191,924395.77013168,28826692.94973557515459771461,28.22665644,880.230291488295693901164,1.175649,36.6618647928646891569,908644.29755606,28335493.31629404918629222009,,0.0392471211825149,0.04835843791845993
2019-07-11,6775,228541,5511897980.668566267125,0.03510372123079287,1.027303680634706287523880699,0.00037427,0.010952939889856436875,3184.15324168,93183.634959287561453885,0,0,263.13999808,,0.0025910263630461415,29.2648085335625,,-8.68078859293117,188345602,109761,35897,715761.96463356,20946636.8506076670112738575,19.69075509,576.246177590121232708125,1.224263,35.8278222897248269375,706839.03528833,20685509.03176100485666957562,,0.04087688061420608,0.048893735486946026
2019-07-12,17233,226802,5993652190.8956953324064,0.02199523777694484,0.7029653180017994854542321804,0.000355795,0.011371168061688987376,2192.1333778,70060.33545328562422072384,0,0,112.85848925,,0.0027054102601086452,31.9598871869728,,-8.550686634361652,187536713,124190,48946,1661697.88598731,53107676.97498561753109811517,33.83147701,1081.250188608263854695328,0.478511295,15.293167005892261657776,1655915.47361073,52922871.72776156545183429814,,0.04098529040415972,0.047807915339846796
2019-07-13,6237,234777,5889555186.8394387447665,0.03241941125506209,1.018125510771492570638779422,0.00040230500000000005,0.01263431283154376657274059253,3200.50911792,100511.38667431295380377336,0,0,153.17512566,,0.00276771504169035,31.4048118505705,,-10.352264760841875,187536713,122061,35986,1224328.76871891,38449814.62485801364963763816,33.81998706,1062.11033040802896361773,1.30026405,40.834547846310793140525,1217046.05442031,38221102.35254902114272028686,,0.0410565562553294,0.04789730349010127
2019-07-14,7421,234936,5407096029.3216735546132,0.0017582786181516705,0.05069504089393470713847734822,0.00019796,0.005707622325472444944,175.36367626,5056.120598598192497021064,0,0,180.8383764,,0.0028038498071303233,28.8322000680564,,-11.593333537822756,187536713,126419,36655,1037040.45971926,29900158.01329488851483784626,28.14510138,811.485193923890277557832,1,28.8322000680564,1031658.69114441,29744989.78502483455000042472,,0.04192117168991524,0.04616111955344543
2019-07-15,6978,233744,5314322025.2598991144539,0.0675461546174913,1.914089307971099246075272191,0.00018712,0.005302513419687761736,7259.92824445,205728.232910251913890489335,0,0,129.58599076,,0.002593494051275996,28.3375022428803,,-13.860188937239688,187536713,132535,39830,1447198.9749421,41010004.19831582982782973063,36.04224665,1021.347245282819979025995,1.071676965,30.3686483993306527622895,1435562.68400948,40680260.77791390287998770524,,0.04191643922813944,0.04609206927834703
2019-07-16,8742,233157,4707660759.0427957223136,0.04676170584609087,1.173840812905492713981127954,0.000333795,0.008379125334593499024,5309.23055836,133275.538215827872337265792,0,0,157.05918406,,0.0026504313734658047,25.1026088904672,,-22.372890690739517,187536713,140488,41967,1194051.2369357,29973801.19597545991626935904,28.24593626,709.046690679845852820672,1.324392,33.2456943936636359424,1185397.20701605,29756562.46757608467780239856,,0.046961176616050156,0.04858660560015875
2019-07-17,8510,232609,5176812257.5510505182291,0.02640146767007997,0.7287929881324504354931222817,0.00026309,0.007262404864902937063,3207.56711017,88542.517714095036271664819,0,0,124.18313679,,0.0028531881908336527,27.6042603858107,,-18.462695246886078,187536713,145253,50206,1510162.47338456,41686918.14018731519582846279,29.91342148,825.737875564422880593836,1.020725,28.1763586823066267575,1501833.23884503,41456995.78114364098986821582,,0.0496978767130102,0.047574115303218915
2019-07-18,9820,232610,5469216209.4615402643195,0.06700992602921982,1.954240147281603608673778125,0.00027329,0.007970077292992462435,10232.95178406,298428.10441078456515191109,0,0,10.10730827,46.23285439191836,0.0027306873904149524,29.1634428372515,,-15.016407703491092,187536713,182165,61672,18554565.46722765,541115009.373534240855850804,300.57232682,8765.72387167474592853523,1.0643748149999999,31.04083407466263750462821627,18536896.53953793,540599722.6108595614280011994,,0.05084396800022005,0.048055689685669
2019-07-19,11017,230968,5454778409.5178658859757,0.04021791804211665,1.16979671608031725947115581,0.00013139,0.003821669494796746271,6238.40235711,181453.017615004222675736379,0,0,73.49738321,45.79182290109142,0.0027616688607159374,29.0864563117189,,-17.46307327724488,187536713,173357,72645,2551610.74862487,74217314.56438963755024098904,34.93754432,1016.209356502422804131648,0.537438,15.6321669072575821782,2538037.90724538,73822528.70657921117811188368,,0.05048861513247793,0.0480566939356465
2019-07-20,10798,234261,5850874096.7825978258793,0.027907603519825547,0.8706768500172344666265292025,0.00019997,0.006238774661330531517,4255.2676619,132758.19406031372301559659,0,0,77.66765084,48.77425051123999,0.0028720944944476846,31.1985530896161,,-15.043711807965817,187536713,174874,70310,2414605.19242437,75332188.28631440632143158436,34.16487492,1065.894663991713607318212,0.803520505,25.0686771338376389281305,2402132.35568934,74943053.82725845892571146237,,0.05168923238428228,0.04706806513320128
2019-07-21,9010,225495,5694174175.3258403627131,0.008639325555445006,0.2623157017263469087810172128,0.00025276,0.007674547780707660212,1203.01744427,36527.199149687172813150049,0,0,92.32277782,47.25029361443056,0.002867216745653501,30.3629837818787,,-21.605594721971684,187536713,164152,64849,2031315.75364301,61676807.28373742144674692289,31.23995013,948.538099143889385709231,0.87895472,26.687687908365733832464,2025879.52580639,61511747.18609953085548666489,,0.05061527562442198,0.04696021550429288
2019-07-22,9633,231145,5747297641.469194971979,0.039552133222583115,1.212124700005952044200600203,0.00017934,0.00549609909725294922,6351.40020929,194646.62070129899486995507,0,0,66.72036128,47.351980992758726,0.0029700123584935844,30.646253469683,,-19.029584552945167,187536713,194600,70901,2810786.83313295,86140085.73743996048273335485,38.88786196,1191.76727452020354895868,1,30.646253469683,2757188.30061637,84497491.52433380356000851071,,0.05063059521150062,0.04695427699966802
2019-07-23,8795,228994,5511616843.9275520116722,0.024910416097296672,0.7321055528530265469976834748,0.00017379,0.005107607337162666726,4237.08740525,124526.02980179771825328185,0,0,29.74761112,44.67107488036868,0.002978674468147278,29.3895352848994,,-20.79264346230261,187536713,207308,72257,6304261.28072749,185279309.3551656491396434645,87.08989764,2559.531619649056983697416,1.1608152,34.11581927964755399088,6292854.73406228,184944076.2494696082613031346,,0.050981147003627096,0.04623733510212839
2019-07-24,10120,226312,5436278339.2632810206657,0.03179258823507113,0.9215974622069536284524029323,0.00023959,0.006945189059083537951,5275.53492138,152926.196488924865642059482,0,0,59.0099001,44.12968821850576,0.002960118196960841,28.9878085858489,,-22.408918649289383,187536713,207410,67086,3178055.08393874,92124852.44850015394683849639,47.13712988,1366.402098247738729355132,1.09087,31.621930752044989543,3162241.49531453,91666451.16840619681461255452,,0.05091614147818545,0.046015352383922965
2019-07-25,8978,233173,5427921095.5298837930786,0.013320008837877076,0.3855242837905422424897305297,0.00014916499999999999,0.004317319191867861423567546551,2332.99954795,67524.57830579278445052199,0,0,74.71545508,43.87300274475976,0.0029243911396843983,28.9432453448722,,-19.396119417329547,187536713,228820,66045,2510012.3232918,72647902.49168724585175430796,36.94821242,1069.401177126514203352724,0.763104,22.0867062956533553088,2440244.6894124,70628600.74718455381397109528,,0.050585786754008766,0.045735377342258306
2019-07-26,9356,233420,5421204514.2139494798279,0.01329011062796567,0.38418295051769557834120128,0.00020065,0.005800275947979470895,2332.2815141,67420.26598630138656719403,0,0,96.58804601,43.62135243839676,0.002938733521332551,28.9074305904783,,-18.430307357059935,187536713,240915,60940,1941614.11007089,56127075.12036754668337200669,30.46587674,880.690217239617305444742,1.0336089,29.87897753445062613687,1856590.52827624,53669261.83108484739585612559,,0.05058412435632138,0.04573562515860185
2019-07-27,7074,233322,5181029334.5373932002452,0.0015295563491675842,0.04225666637265404882909222914,0.00019428,0.005367324418840191312,330.04919858,9118.185726565109098309032,0,0,103.51636284,41.52279882797623,0.0029244951987142,27.6267470601204,,-17.858632863191843,187536713,294081,77125,1811662.5029055,50050341.7260748877481798222,21.98672211,607.421610414126697942044,0.53897694,14.890179592617689223576,1695725.94253563,46847391.69771611045122908985,,0.05038313705622534,0.04602385397489318
2019-07-28,7052,225278,5187766401.6779588593697,0.007148550239215923,0.1977479937579544805711132744,0.00023061,0.006379288571038109709,1371.42791774,37937.359358403256009711406,0,0,101.64344756,41.40587368917049,0.0029027580416335127,27.6626710508569,,-19.45986877750989,187536713,265829,66732,1845044.78638871,51038866.9999694210413019856,25.70155248,710.973591750575364320112,0.682051185,18.8673575705021439104265,1715116.00023274,47444689.72849969296077643491,,0.050139645888825246,0.045965582803629855
2019-07-29,6382,230128,5059171722.2445985786564,0.017831247893746422,0.4810329864125082362489684088,0.00029878,0.008060178207198508184,3427.96825133,92476.186472784137216986324,0,0,97.88436542,40.23029885516913,0.0028384381260643564,26.9769670232228,,-23.929555151850728,187536713,270177,64944,1915900.58524192,51685186.90784453896759605978,27.37008991,738.362012924713093961948,0.6918181800000001,18.66315622792601792820070232,1777523.11925228,47952182.57108488612853184798,,0.049681555093151024,0.045492393659213495
2019-07-30,7062,232899,5026373060.6441179733178,0.015176017868342204,0.4067487702063383553012126206,0.00013536,0.003627928881790670016,2408.54026783,64553.877073110909946304598,0,0,100.22659529,39.80034409271228,0.002795053690232742,26.8020750723306,,-16.324659707947315,187536713,224553,51838,1871127.24382425,50150092.85886059154090429705,33.63372886,901.453725868132288681116,1.08054665,28.96089243245533752249,1743505.2364155,46729558.2354097420155749643,,0.04649642713396581,0.045227200571878214
2019-07-31,7537,228323,5194448494.3214973892055,0.007297396468138722,0.2021254904707122460256019513,0.000151755,0.0042033558050884619925,1306.65721679,36192.186072649859753298065,0,0,122.21137705,41.03157382735049,0.002753582944133437,27.6983019016735,,-16.43515592314992,187536713,252127,62792,1534527.45178815,42503804.63603390523305246902,22.53239768,624.10915350920755951748,0.9354278199999999,25.90976216558429368693980983,1414854.31522696,39189061.97004186379575631756,,0.04645768652638984,0.045460224027600964
2019-08-01,23964,228639,5400246256.4694053883746,0.0015093498149769786,0.04346274688109852041042502911,0.00039144,0.011271779060307962448,263.8992497,7599.15705293133645249074,0,0,83.97452059,42.434471427443405,0.00276873317855487,28.7956750978642,,-9.511793342436789,187536713,241550,80956,2233257.32234428,64308152.26415206623436508678,25.76211887,741.837604813076403517454,0.869159875,25.028045368600260838975,2085598.09508012,60056205.1306516235775398797,,0.04667659819100501,0.04576115460602991
2019-08-02,11267,232427,5230733519.6344534358689,0.018329758415195328,0.5112496652810796534914568495,0.0002966,0.00827270317958264998,3299.96139676,92041.810989468829203853628,0,0,113.23205736,40.94954316836914,0.0026488692785047434,27.8917841523353,,-14.42485589978347,187536713,253220,66135,1656215.71633539,46194811.26973208744842653627,22.95769231,640.330998546247985351543,1.05644864,29.466237434908180508992,1518306.98118822,42348290.59628564505588185017,,0.04666499174792576,0.04495030850614584
2019-08-03,9264,232658,5205201132.6749869000657,0.015421661343164285,0.4280380508277800311443878195,0.00041619,0.011551619012369075691,2261.43241936,62767.499773340956306362704,0,0,165.57083284,40.64727933754397,0.0025674889408088546,27.7556380796489,,-15.985106941243988,187536713,197247,51162,1132667.57061919,31437911.15466139955871080239,19.58624268,543.628663166252524595052,1.0917,30.30083009155270413,1002071.34774343,27813129.65795264052762168173,,0.04653146172891394,0.0443080652610025
2019-08-04,7993,233996,5151442469.5779727538038,0.00874648485188381,0.2402570291690814876523584874,0.00039618,0.010882661026470061068,1129.04874359,31013.818867312540212973834,0,0,201.54354145,40.16523999028731,0.0025002465765244977,27.4689813379526,,-15.907650033770857,187536713,174085,48068,930502.22125597,25559948.15060368104580032702,18.81300757,516.774153851090992101182,1.108343,30.4450531830503985418,904303.64776666,24840300.02434484492568694032,,0.046528011694730025,0.04351111798330911
2019-08-05,8301,232264,5217832906.6913019852882,0.02509225455798371,0.6981416568590610439101184635,0.00016454,0.004577995490765516556,4136.18214909,115080.972575172259133706426,0,0,104.05092935,40.56495720383934,0.0023598759849711853,27.8229943525314,,-14.48773260815498,187536713,236449,55766,1802355.00228364,50146913.0497944342702148063,31.73984729,883.097591899879060929906,1.0208,28.40171263506405312,1770004.32370094,49246820.30228741365470555952,,0.0466510669789658,0.04353599479160078
2019-08-06,10773,233289,5162280013.6127727955539,0.006791736954534846,0.1869545827973988050975919931,0.00015938,0.004387216643653148214,1160.2799661,31938.76006130775875202783,0,0,186.68737505,40.04457420660356,0.002409662317358266,27.5267702575803,,-16.83453398604167,187536713,234388,61601,1004549.52001331,27652003.84976894803858439379,15.78417472,434.487351222946859630016,0.83524959,22.991723571668139967077,972320.9469567,26764855.32351000207239087301,,0.04646783034843235,0.04351339460134692
2019-08-07,16967,233171,5556347445.9428815092122,0.015196930585315504,0.4502554464836389662804989246,0.00013538,0.004011045651801241172,3136.2969434,92922.36827878633027086596,0,0,58.80106105,42.75545026410132,0.0024757562093216446,29.6280517934794,,-11.58168826601052,187536713,272086,85118,3189342.32904239,94493999.71200414972504819177,37.08052315,1098.62366041751191074811,0.356955115,10.575884635167395477131,3156219.96958607,93512648.73051005858474307196,,0.048603226745034776,0.044581223324671966
2019-08-08,8452,230314,5883694861.8667272196871,0.02177006578862292,0.68300452841477122009807497,0.00012595,0.003951500247592130365,4347.87399918,136408.298406186232755605106,0,0,22.85796939,44.30425047610349,0.0026279901447160657,31.3735629026767,,-3.7337744652861153,187536713,269909,78289,8204434.51397837,257402342.305192130298038903,104.52201085,3279.227882116731531442195,0.61908,19.422745321789091436,8182923.70780032,256727471.6744777920487971165,,0.04964253534552354,0.044676049405595435
2019-08-09,5940,231865,5580004925.3329573723167,0.0006805505345745934,0.02024923693135331997417048208,0.00013935,0.004146247814128786665,130.37510756,3879.207066648406524159804,0,0,127.51491089,41.865387616254665,0.0025091368235721253,29.7542003166759,,-4.586152270934731,187536713,262438,69657,1470704.184305152,43759626.90638892483699988424,20.6832218,615.41272463143787841462,0.5301681,15.77472784891146021879,1440731.181259672,42867804.1696813761058697643,,0.049932858264970514,0.04452788097286901
2019-08-10,4824,233199,5544008112.0610337679346,0.0005661359587332473,0.01673625551785464900425579549,0.00014478,0.004280023263840592476,108.07705293,3195.001387123436027843706,0,0,187.77182767,41.4933920391058,0.0026152653528068465,29.5622548959842,,1.0163960651940396,187536713,251711,70507,998747.87033998,29525239.11981186672319070832,13.91372589,411.321111313034620570938,0.479488,14.1747464755656720896,981015.071352,29001017.5961099513012646384,,0.04855894669071509,0.044532902044950064
2019-08-11,4761,233940,5659570443.7065145092923,0.0005444716772423587,0.01643132036742142423064834618,0.00013892,0.004192392590562835532,85.20709513,2571.419480898320381641723,0,0,207.95711623,42.26500244578224,0.0026173422081283313,30.1784666755171,,-5.57392615635335,187536713,207966,55299,901804.73936721,27215084.27481673080345353429,15.95742595,481.570647259106801208745,0.523653,15.8030446100345559663,882429.69768006,26630375.22492431991867085903,,0.04584067495862577,0.04311411444771079
2019-08-12,9627,232720,5655165703.392997787632,0.012472235448316615,0.3761000020937900898959937534,0.00015523,0.00468095744078491472,2132.8021506,64314.6047579278378332384,0,0,147.81371309,42.099365736481616,0.002648729370809544,30.154979326064,,-3.9797484871217077,187536713,233452,60394,1268736.90592939,38258735.16851516142777062096,20.30532875,612.30676866518296354,0.5251871,15.8370061428155065744,1226320.02424783,36979654.97833161683191444112,,0.045745912369310214,0.04311005732648318
2019-08-13,5837,233119,5505060872.6008817693954,0.0006920894270227488,0.02031599234142329130112369764,0.00012289,0.003607383961314936562,110.03806636,3230.120886330642544296088,0,0,170.47296073,40.8814792524778,0.0027012449649327945,29.3545769494258,,1.8117829376057528,187536713,217215,54651,1100096.5326101,32292868.31829968936817028058,19.47619086,571.715343281573448208188,0.5912596,17.35617542528671873768,1064393.30688023,31244815.23126950133188787193,,0.043212011034697524,0.04227581004528506
2019-08-14,5570,233450,5043686471.4883306668463,0.020844194622563816,0.560592007533452554184651753,0.0000898,0.00241511668779036398,3123.37749902,84001.348776749813117014402,0,0,210.54844245,50.443165453435874,0.0026828987211578673,26.8943951869751,,-5.092569710401267,187536713,219497,47692,890705.77213015,23954993.03098804632386200926,18.11802983,487.273454257423289267233,0.5518046,14.84045097839072026546,864085.07846773,23239045.57547951932836166352,,0.04602578678851259,0.043674849899131826
2019-08-15,5699,232734,5264920175.6247271697704,0.03530506568392803,0.9911571427673945216171282664,0.00009279,0.002604993631813406232,6113.4604789,171629.76199889467333250312,0,0,211.29696436,52.66301903664415,0.0027229722085435767,28.0740772908008,,11.837289157072545,187536713,239776,61275,887550.43672442,24917159.56008537190015071554,14.03459673,394.008353343240166761384,0.5589812,15.69288141290458014496,859969.91434952,24142861.84321176846181189562,,0.04079243084620366,0.04404039737010775
2019-08-16,6178,231679,5171579979.8891034398137,0.005567062418690644,0.1535193194480994462728580731,0.00008284,0.002284425692872271516,1146.75362056,31623.291093693432479531144,0,0,215.84047251,51.70719668369044,0.002658392424936417,27.5763603678449,,-0.10107142004841876,187536713,275235,77620,868867.22782728,23960195.78637546963420302887,10.91096614,300.884734237993648671686,0.4266251,11.76476749956786724699,846909.19160968,23354673.06666874206154357863,,0.03712472059792517,0.04362456802022362
2019-08-17,4655,232314,5141837780.9305133672773,0.015774086252382483,0.4324902114081356657564683356,0.00006253,0.001714432930482177113,3121.70744343,85590.245327806173558351003,0,0,254.79697916,51.67386406411774,0.0026861319193418522,27.4177663598621,,-5.985838116340598,187536713,245944,79801,736024.08325547,20180136.34993016693090827069,9.00968578,247.025459691811925130938,0.2749115,7.53745927663922970415,718981.93519088,19712878.71602506223393397765,,0.035649809095205924,0.043568472273705625
2019-08-18,4619,231999,5236888543.3706038046122,0.0005344337869949574,0.0149238521435749916423388817,0.00005224,0.001458781340087155856,104.59082985,2920.65755990449277001009,0,0,247.23840938,52.6660889958804,0.0027029103360607857,27.9246045192794,,-3.9944769482674793,187536713,248858,77211,758525.80296485,21181533.06546228601750552909,9.631287,268.9498804866769345878,0.2637364,7.36473466733847955016,743641.30074215,20765889.22742705332320320671,,0.03584280281295824,0.04348411329924694
2019-08-19,5878,231002,5408390510.8510837107457,0.001060548777184084,0.03058527501661565443644885035,0.00009095,0.002622916383107909455,240.95350053,6948.882727953131873694717,0,0,167.68159283,54.33610503076651,0.002649525359680525,28.8391026180089,,-7.5626919775087345,187536713,276591,93832,1118409.6586624,32253930.91513726006412529536,11.73267594,338.359845417504031735866,0.333293435,9.6118835738736791415715,1100900.44910401,31748981.02392262855929520569,,0.03385071096729421,0.04334146626067718
2019-08-20,5550,227084,5260943516.5768799566521,0.03020342608346286,0.8472928638362290122552628997,0.000055,0.0015429079926964935,6169.26120154,173065.498488880709715541818,0,0,258.08489011,52.84662039588461,0.0026043868430801315,28.0528725944817,,-7.608314136688133,187536713,253431,81847,726647.39467329,20384546.78388186467482838379,8.60346735,241.351973440333096122495,0.2400678,6.73459140743751385926,704167.99208263,19753934.96700601783222842287,,0.033863162549852936,0.04278440237995981
2019-08-21,4265,231606,5035392264.5831337231426,0.000550381604044724,0.01477783857486965985977866734,0.00008241,0.002212722351192622482,112.1319961,3010.76294204967812765922,0,0,206.25281322,50.541369181790884,0.002659267065141703,26.8501680766002,,-12.386784560266396,187536713,250304,79091,909256.50939946,24413690.10211831058058051589,11.30322645,303.49352999037300671529,0.25660998,6.890021093133015789996,893983.48351812,24003606.79016606667834469562,,0.034598387056539205,0.04301325731409597
2019-08-22,6184,228647,5066938303.7622808990986,0.009021096726259642,0.2437354255229454495996000684,0.00020998,0.005673319575692913756,2123.1692411,57364.59480922801079138142,0,0,299.30728352,50.866315864530016,0.002669875777236043,27.0183806824122,,-8.068023463118584,187536713,286865,79594,626569.15927187,16928884.06906634540146720481,7.69147926,207.811314657558083070972,0.377915965,10.210677408331165090773,612195.59990453,16540533.77031830142257010727,,0.03391021787273482,0.042999870435843815
2019-08-23,5873,232054,5073428958.8669831012323,0.018539802037444916,0.5015570927087440859163103461,0.00010404,0.002814593155850614284,4111.25672121,111221.789979455046230317491,0,0,219.72923335,50.94702693555715,0.002597716171829351,27.0529907328971,,-6.674591655391042,187536713,267179,85514,853490.04380578,23089458.24569770626632912524,9.80893121,265.360925123755137908491,0.223704645,6.0518796880910355770295,838800.94314219,22692074.14157101335427593865,,0.033853749760658795,0.04297921522066977
2019-08-24,4660,233376,4935322796.337204947403,0.0005031612222634213,0.01324147688601940203745877199,0.00010235,0.00269350080911950785,86.05415436,2264.65006738402563958116,0,0,129.96828458,49.464850076777516,0.002593509676663628,26.316568726131,,-9.07526639615955,187536713,217414,65159,1442942.12708111,37973285.65515968251001348541,21.99799753,578.91181383550498445643,0.363312,9.561125217028105872,1433367.52074858,37721314.86958400768212714398,,0.03416637418884273,0.04284452983021258
